feature	param0_importance	param1_importance	Category8	Category6
brain_E-MTAB-2328_427	0.00220216636913153	0.00048648666380825	Gene_expression	Gene_expression
brain_E-MTAB-2328_441	0.00213532312862913	0.00515027207668221	Gene_expression	Gene_expression
brain_E-MTAB-2328_482	0	0.00178713694687624	Gene_expression	Gene_expression
brain_E-MTAB-2328_627	0	0.00083423574251881	Gene_expression	Gene_expression
brain_E-MTAB-2328_97	0.00857933945522618	0.00197642853532894	Gene_expression	Gene_expression
brain_E-MTAB-6798_150	0	0	Gene_expression	Gene_expression
brain_E-MTAB-6798_402	0	0	Gene_expression	Gene_expression
brain_E-MTAB-6798_523	0	0.00106808808730023	Gene_expression	Gene_expression
brain_E-MTAB-6798_526	0	0	Gene_expression	Gene_expression
brain_E-MTAB-6798_639	0	0	Gene_expression	Gene_expression
brain_E-MTAB-6798_646	0	0.00085402422541422	Gene_expression	Gene_expression
brain_E-MTAB-7790_231	0	0.00215199712615042	Gene_expression	Gene_expression
brain_E-MTAB-7790_301	0	0.00167658575038864	Gene_expression	Gene_expression
brain_E-MTAB-9164_447	0	0	Gene_expression	Gene_expression
brain_E-MTAB-9164_617	0.00631406776950319	0	Gene_expression	Gene_expression
brainstem_E-GEOD-65775_16	0.00108144128362438	0.00426605343400749	Gene_expression	Gene_expression
brainstem_E-GEOD-65775_20	0.00093537122493935	0	Gene_expression	Gene_expression
brainstem_E-GEOD-65775_573	0	0	Gene_expression	Gene_expression
brainstem_E-GEOD-65775_621	0.0012183393860028	0.00055386974705465	Gene_expression	Gene_expression
bronchus_E-MTAB-8573_431	0	0	Gene_expression	Gene_expression
brown fat_E-GEOD-65775_37	0	0.000978310340462	Gene_expression	Gene_expression
brown fat_E-GEOD-65775_67	0	0.00058020903955509	Gene_expression	Gene_expression
brown fat_E-GEOD-65775_673	0	0	Gene_expression	Gene_expression
brown fat_E-GEOD-65775_76	0	0.00043975283227217	Gene_expression	Gene_expression
brown fat_E-MTAB-7445_303	0	0	Gene_expression	Gene_expression
brown fat_E-MTAB-7445_73	0	0	Gene_expression	Gene_expression
brown fat_E-MTAB-7561_391	0	0.00209668842141374	Gene_expression	Gene_expression
brown fat_E-MTAB-8366_166	0	0	Gene_expression	Gene_expression
brown fat_E-MTAB-8366_334	0	0.00081023431263208	Gene_expression	Gene_expression
brown fat_E-MTAB-8717_249	0	0	Gene_expression	Gene_expression
brown fat_E-MTAB-8717_567	0	0.00201629487519111	Gene_expression	Gene_expression
brown fat_E-MTAB-9192_466	0	0.00337061000576708	Gene_expression	Gene_expression
carotid body_E-GEOD-72165_275	0.00060935127660901	0.00288705981013217	Gene_expression	Gene_expression
CDS_GC_content	0.0554999870561511	0.0137530170570279	gene_structure	gene_structure
CDS_length	0.0257987125690965	0.0323893244020481	gene_structure	gene_structure
cecum_E-GEOD-44366_75	0.00125742820942973	0	Gene_expression	Gene_expression
cerebellar hemisphere_E-MTAB-7279_10	0	0	Gene_expression	Gene_expression
cerebellum_E-GEOD-65775_129	0	0	Gene_expression	Gene_expression
cerebellum_E-GEOD-65775_421	0	0	Gene_expression	Gene_expression
cerebellum_E-GEOD-65775_497	0.00037722105112087	0	Gene_expression	Gene_expression
cerebellum_E-GEOD-65775_524	0	0	Gene_expression	Gene_expression
cerebellum_E-GEOD-79929_182	0	0	Gene_expression	Gene_expression
cerebellum_E-GEOD-79929_312	0.00203605567386581	0	Gene_expression	Gene_expression
cerebellum_E-GEOD-79929_415	0.00120157302046072	0	Gene_expression	Gene_expression
cerebellum_E-GEOD-79929_625	0.00186249507823511	0	Gene_expression	Gene_expression
cerebellum_E-MTAB-6798_117	0	0.00205747523831865	Gene_expression	Gene_expression
cerebellum_E-MTAB-6798_141	0.00445832068214953	0	Gene_expression	Gene_expression
cerebellum_E-MTAB-6798_158	0.00036078516742072	0	Gene_expression	Gene_expression
cerebellum_E-MTAB-6798_283	0	0	Gene_expression	Gene_expression
cerebellum_E-MTAB-6798_314	0	0	Gene_expression	Gene_expression
cerebellum_E-MTAB-6798_371	0	0.00282914379091506	Gene_expression	Gene_expression
cerebellum_E-MTAB-6798_496	0	0	Gene_expression	Gene_expression
cerebellum_E-MTAB-6798_516	0	0.000594139487265	Gene_expression	Gene_expression
cerebellum_E-MTAB-6798_525	0	0	Gene_expression	Gene_expression
cerebellum_E-MTAB-6798_536	0.00082011806351539	0	Gene_expression	Gene_expression
cerebellum_E-MTAB-6798_555	0	0.00254952201127032	Gene_expression	Gene_expression
cerebellum_E-MTAB-6798_556	0	0.00055119609001315	Gene_expression	Gene_expression
cerebellum_E-MTAB-6798_562	0.000336311240999	0	Gene_expression	Gene_expression
cerebellum_E-MTAB-6798_586	0	0	Gene_expression	Gene_expression
cerebellum_E-MTAB-6798_622	0.00071642308501258	0	Gene_expression	Gene_expression
cerebellum_E-MTAB-6798_659	0.0205357008418245	0.00423484476597196	Gene_expression	Gene_expression
cerebellum_E-MTAB-6798_684	0	0	Gene_expression	Gene_expression
cerebellum_E-MTAB-6798_99	0	0.00157599986740881	Gene_expression	Gene_expression
cerebellum_E-MTAB-8838_276	0	0	Gene_expression	Gene_expression
cerebellum_E-MTAB-8838_547	0	0	Gene_expression	Gene_expression
cerebellum_E-MTAB-8838_63	0	0	Gene_expression	Gene_expression
cerebral cortex_E-GEOD-58261_264	0.00068179660869115	0	Gene_expression	Gene_expression
cerebral cortex_E-GEOD-58261_292	0	0	Gene_expression	Gene_expression
cerebral cortex_E-GEOD-58261_493	0.00508359414112081	0.00289494822570983	Gene_expression	Gene_expression
cerebral cortex_E-GEOD-58261_553	0	0	Gene_expression	Gene_expression
cerebral cortex_E-MTAB-7279_113	0	0.00500042833221933	Gene_expression	Gene_expression
cerebral cortex_E-MTAB-8279_120	0	0.00052002046368283	Gene_expression	Gene_expression
cerebral cortex_E-MTAB-8279_234	0.00073829818412102	0.00780033157455236	Gene_expression	Gene_expression
cerebral cortex_E-MTAB-8838_229	0.00011336681208085	0	Gene_expression	Gene_expression
cerebral cortex_E-MTAB-8838_508	0	0.00082495918659581	Gene_expression	Gene_expression
cerebral hemisphere_E-MTAB-6798_11	0	0	Gene_expression	Gene_expression
cerebral hemisphere_E-MTAB-6798_242	0	0	Gene_expression	Gene_expression
cerebral hemisphere_E-MTAB-6798_257	0	0	Gene_expression	Gene_expression
cerebral hemisphere_E-MTAB-6798_28	0	0	Gene_expression	Gene_expression
cerebral hemisphere_E-MTAB-6798_326	0.00107248973492926	0.0009007147464014	Gene_expression	Gene_expression
cerebral hemisphere_E-MTAB-6798_338	0	0	Gene_expression	Gene_expression
cerebral hemisphere_E-MTAB-6798_405	0.00149040015616669	0	Gene_expression	Gene_expression
cerebral hemisphere_E-MTAB-6798_414	0	0.00213384501750929	Gene_expression	Gene_expression
cerebral hemisphere_E-MTAB-6798_417	0.00061084816304632	0.00252650755655491	Gene_expression	Gene_expression
cerebral hemisphere_E-MTAB-6798_426	0	0.00096136448081832	Gene_expression	Gene_expression
cerebral hemisphere_E-MTAB-6798_428	0.00434775508592615	0.00780944586978764	Gene_expression	Gene_expression
cerebral hemisphere_E-MTAB-6798_479	3.1435969903448e-06	0.00259833069992529	Gene_expression	Gene_expression
cerebral hemisphere_E-MTAB-6798_512	0	0	Gene_expression	Gene_expression
cerebral hemisphere_E-MTAB-6798_574	0	0	Gene_expression	Gene_expression
cerebral hemisphere_E-MTAB-6798_588	0	0	Gene_expression	Gene_expression
cerebral hemisphere_E-MTAB-6798_593	0	0.00752613184155331	Gene_expression	Gene_expression
cerebral hemisphere_E-MTAB-6798_648	0	0.00028204704080815	Gene_expression	Gene_expression
cerebral hemisphere_E-MTAB-6798_662	0	0.00208783428101634	Gene_expression	Gene_expression
cerebral hemisphere_E-MTAB-6798_663	0.0004570749814362	0.00051244306125404	Gene_expression	Gene_expression
cerebral hemisphere_E-MTAB-6798_695	0	0.00034162259586702	Gene_expression	Gene_expression
Charged_percent	0.00367114438100013	0.0105667199350067	aa_composition	aa_composition
Closeness_Centrality	0.00792364527552066	0.00571728451832164	ppi	ppi
Closeness_Centrality_Deciles	0	0	ppi	ppi
Closeness_Centrality_Percentiles	0	0	ppi	ppi
Closeness_Centrality_Quartiles	0	0	ppi	ppi
Clustering_Coefficient	0.0005779964798199	0.00426071706903857	ppi	ppi
Clustering_Coefficient_Deciles	0	0.00117772393137165	ppi	ppi
Clustering_Coefficient_Percentiles	0	0.00033058183964188	ppi	ppi
cochlea_E-MTAB-8668_109	0.00093998025130188	0	Gene_expression	Gene_expression
cochlea_E-MTAB-8668_587	0	0	Gene_expression	Gene_expression
colon_E-MTAB-9148_252	0	0.00042898544756701	Gene_expression	Gene_expression
colon_E-MTAB-9148_47	0	0.00136870949030598	Gene_expression	Gene_expression
corpus callosum_E-GEOD-65775_130	0	0.00122983934966144	Gene_expression	Gene_expression
corpus callosum_E-GEOD-65775_134	0	0.00207455080285224	Gene_expression	Gene_expression
corpus callosum_E-GEOD-65775_160	0	0	Gene_expression	Gene_expression
corpus callosum_E-GEOD-65775_395	0	0	Gene_expression	Gene_expression
corpus striatum_E-GEOD-45278_384	0	0.00135232624667831	Gene_expression	Gene_expression
corpus striatum_E-MTAB-5020_227	0	0	Gene_expression	Gene_expression
corpus striatum_E-MTAB-5020_288	0	0.0019365812106442	Gene_expression	Gene_expression
corpus striatum_E-MTAB-5020_29	0.00016672055768455	0	Gene_expression	Gene_expression
corpus striatum_E-MTAB-5020_539	0	0	Gene_expression	Gene_expression
corpus striatum_E-MTAB-5020_561	0.00280663519926561	0	Gene_expression	Gene_expression
corpus striatum_E-MTAB-5020_578	0	0	Gene_expression	Gene_expression
corpus striatum_E-MTAB-5020_679	0	0.00263177178866228	Gene_expression	Gene_expression
corpus striatum_E-MTAB-5020_680	0	0.00412773434478213	Gene_expression	Gene_expression
corpus striatum_E-MTAB-7279_315	0	0	Gene_expression	Gene_expression
corpus striatum_E-MTAB-8240_243	0.00553312366039694	0	Gene_expression	Gene_expression
corpus striatum_E-MTAB-8240_370	0.00173640575994123	0.00362484422359713	Gene_expression	Gene_expression
crypt of lieberkuhn_E-MTAB-9180_633	0	0	Gene_expression	Gene_expression
crypt of lieberkuhn_E-MTAB-9180_645	0.00213801194599895	0.007508971907293	Gene_expression	Gene_expression
Cys_percent	0.00156221097412624	0.00107441729072346	aa_composition	aa_composition
Degree_Centrality	0.00969528275808155	0.00764202507192984	ppi	ppi
Degree_Centrality_Percentiles	0	0	ppi	ppi
dentate gyrus_E-GEOD-45278_399	0	0.00575126808221167	Gene_expression	Gene_expression
diencephalon_E-GEOD-65775_262	0.00166115751942407	0	Gene_expression	Gene_expression
diencephalon_E-GEOD-65775_271	0.00098259313458168	0	Gene_expression	Gene_expression
diencephalon_E-GEOD-65775_438	0	0	Gene_expression	Gene_expression
diencephalon_E-GEOD-65775_519	0	0.0014978797524747	Gene_expression	Gene_expression
dorsal raphe nucleus_E-GEOD-70484_407	0	0	Gene_expression	Gene_expression
dorsal raphe nucleus_E-GEOD-70484_449	0	0	Gene_expression	Gene_expression
dorsal raphe nucleus_E-GEOD-70484_456	0.00133974410313144	0.00056807165504865	Gene_expression	Gene_expression
dorsal raphe nucleus_E-GEOD-70484_68	0	0	Gene_expression	Gene_expression
Eigenvector_Centrality	0.00405286816623263	0.00162166019985724	ppi	ppi
Eigenvector_Centrality_Deciles	0	0	ppi	ppi
Eigenvector_Centrality_Percentiles	0	0	ppi	ppi
Eigenvector_Centrality_Quartiles	0	0	ppi	ppi
embryo_E-ERAD-352_34	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-352_46	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-352_601	0.00040255558439363	0	Gene_expression	Gene_expression
embryo_E-ERAD-352_62	0.00048246147441043	0	Gene_expression	Gene_expression
embryo_E-ERAD-352_635	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-352_675	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-352_690	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-352_691	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_106	0.00022417344268624	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_136	0	0.00157249103267704	Gene_expression	Gene_expression
embryo_E-ERAD-401_152	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_155	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_164	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_165	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_179	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_190	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_195	0	0.00086077885698912	Gene_expression	Gene_expression
embryo_E-ERAD-401_198	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_206	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_215	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_217	0	0.00402186940151627	Gene_expression	Gene_expression
embryo_E-ERAD-401_286	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_295	0.00881775437505558	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_359	0.00115755952520296	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_360	0	0.00286069745322572	Gene_expression	Gene_expression
embryo_E-ERAD-401_379	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_39	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_392	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_429	0.00055254309358909	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_430	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_442	0	0.00330248575172116	Gene_expression	Gene_expression
embryo_E-ERAD-401_448	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_452	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_473	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_484	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_486	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_490	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_492	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_499	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_5	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_502	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_505	0	0.00158539968184982	Gene_expression	Gene_expression
embryo_E-ERAD-401_509	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_515	0.00037943183275836	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_522	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_528	8.26233516297826e-05	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_535	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_540	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_560	0.00058648372776611	0.00357780702385574	Gene_expression	Gene_expression
embryo_E-ERAD-401_568	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_579	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_580	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_584	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_610	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_618	0.00046353149264567	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_623	0	0.00240334116658827	Gene_expression	Gene_expression
embryo_E-ERAD-401_624	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_631	0.00051536884262865	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_66	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-401_74	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-499_212	0.00030299697389661	0	Gene_expression	Gene_expression
embryo_E-ERAD-499_238	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-499_307	0	0.00059443291056491	Gene_expression	Gene_expression
embryo_E-ERAD-499_369	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-499_61	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-499_8	0	0	Gene_expression	Gene_expression
embryo_E-ERAD-499_9	0.00012032115165208	0	Gene_expression	Gene_expression
embryo_E-GEOD-63813_110	0	0	Gene_expression	Gene_expression
embryo_E-GEOD-63813_228	0	0.00508111141448244	Gene_expression	Gene_expression
embryo_E-GEOD-63813_287	0	0.00059045261605096	Gene_expression	Gene_expression
embryo_E-GEOD-63813_297	0	0.00185878911561901	Gene_expression	Gene_expression
embryo_E-GEOD-63813_348	0	0.00055145750821036	Gene_expression	Gene_expression
embryo_E-GEOD-63813_358	0	0	Gene_expression	Gene_expression
embryo_E-GEOD-63813_533	0	0.00111428900796118	Gene_expression	Gene_expression
embryo_E-GEOD-63813_56	0	0.00034068557197948	Gene_expression	Gene_expression
embryo_E-MTAB-6336_171	0	0	Gene_expression	Gene_expression
embryo_E-MTAB-6336_458	0.00058827905854861	0.00278498432933567	Gene_expression	Gene_expression
endocrine pancreas_E-MTAB-9538_331	0	0	Gene_expression	Gene_expression
endocrine pancreas_E-MTAB-9538_7	0.00154144431085646	0	Gene_expression	Gene_expression
exon_count	0.00327903991232825	0.050589430460791	gene_structure	gene_structure
eye_E-GEOD-63810_396	0	0	Gene_expression	Gene_expression
eye_E-GEOD-63810_89	0	0	Gene_expression	Gene_expression
femur diaphysis_E-GEOD-53105_107	0.00069041187704898	0.00088110818724769	Gene_expression	Gene_expression
femur diaphysis_E-GEOD-53105_173	0	0	Gene_expression	Gene_expression
femur metaphysis_E-GEOD-53105_184	0.00113954764933545	0.00041658573783616	Gene_expression	Gene_expression
femur metaphysis_E-GEOD-53105_277	0.00122441390918248	0.00325873571574208	Gene_expression	Gene_expression
fiveUTR_GC_content	0.0183550904277995	0.00669908901911103	gene_structure	gene_structure
future brain floor plate_E-GEOD-55966_606	0	0.00109723887258308	Gene_expression	Gene_expression
future brain_E-GEOD-55966_48	0	0	Gene_expression	Gene_expression
future brain_E-GEOD-55966_698	0	0.00288611274415774	Gene_expression	Gene_expression
gastrocnemius muscle_E-GEOD-55163_143	0	0.00065185680273716	Gene_expression	Gene_expression
gastrocnemius muscle_E-GEOD-55163_168	0	0.00115303474810884	Gene_expression	Gene_expression
gastrocnemius muscle_E-GEOD-65775_125	0	0.0009140590601757	Gene_expression	Gene_expression
gastrocnemius muscle_E-GEOD-65775_268	0	0.00187768618513761	Gene_expression	Gene_expression
gastrocnemius muscle_E-GEOD-65775_282	0	0.00089864750183224	Gene_expression	Gene_expression
gastrocnemius muscle_E-GEOD-65775_455	0	0	Gene_expression	Gene_expression
gene_mean_cM_weighted	0.0578942085486338	0.0192652910111195	gene_structure	gene_structure
Gln_percent	0.0132381044687501	0.00552188047355321	aa_composition	aa_composition
Glu_percent	0.00727823325342408	0.00770424402819425	aa_composition	aa_composition
Gly_percent	0.00551585596593497	0.00332297335822651	aa_composition	aa_composition
GO:0000015	0	0	GO_terms	GO_terms
GO:0000038	0	0	GO_terms	GO_terms
GO:0000045	0	0	GO_terms	GO_terms
GO:0000050	0	0	GO_terms	GO_terms
GO:0000055	0	0	GO_terms	GO_terms
GO:0000062	0	0.00105316681765184	GO_terms	GO_terms
GO:0000076	0	0	GO_terms	GO_terms
GO:0000082	0	0	GO_terms	GO_terms
GO:0000086	0	0	GO_terms	GO_terms
GO:0000118	0	0	GO_terms	GO_terms
GO:0000122	0	0	GO_terms	GO_terms
GO:0000123	0	0	GO_terms	GO_terms
GO:0000124	0	0	GO_terms	GO_terms
GO:0000139	0	0	GO_terms	GO_terms
GO:0000145	0	0	GO_terms	GO_terms
GO:0000146	0	0	GO_terms	GO_terms
GO:0000149	0	0	GO_terms	GO_terms
GO:0000151	0	0	GO_terms	GO_terms
GO:0000159	0	0	GO_terms	GO_terms
GO:0000165	0	0	GO_terms	GO_terms
GO:0000166	0	0	GO_terms	GO_terms
GO:0000209	0	0	GO_terms	GO_terms
GO:0000220	0	0	GO_terms	GO_terms
GO:0000221	0	0	GO_terms	GO_terms
GO:0000226	0	0	GO_terms	GO_terms
GO:0000244	0	0	GO_terms	GO_terms
GO:0000245	0	0	GO_terms	GO_terms
GO:0000271	0	0	GO_terms	GO_terms
GO:0000281	0	0	GO_terms	GO_terms
GO:0000287	0	0	GO_terms	GO_terms
GO:0000288	0	0	GO_terms	GO_terms
GO:0000307	0	0	GO_terms	GO_terms
GO:0000322	0	0	GO_terms	GO_terms
GO:0000338	0	0	GO_terms	GO_terms
GO:0000380	0	0	GO_terms	GO_terms
GO:0000381	0	0.0015255028447984	GO_terms	GO_terms
GO:0000398	0	0	GO_terms	GO_terms
GO:0000405	0	0	GO_terms	GO_terms
GO:0000407	0	0	GO_terms	GO_terms
GO:0000421	0	0	GO_terms	GO_terms
GO:0000423	0	0	GO_terms	GO_terms
GO:0000439	0	0	GO_terms	GO_terms
GO:0000502	0	0	GO_terms	GO_terms
GO:0000712	0	0	GO_terms	GO_terms
GO:0000774	0	0	GO_terms	GO_terms
GO:0000776	0	0	GO_terms	GO_terms
GO:0000779	0.0003021040703982	0	GO_terms	GO_terms
GO:0000785	0	0	GO_terms	GO_terms
GO:0000786	0	0	GO_terms	GO_terms
GO:0000791	0	0	GO_terms	GO_terms
GO:0000800	0	0	GO_terms	GO_terms
GO:0000810	0	0	GO_terms	GO_terms
GO:0000812	0	0	GO_terms	GO_terms
GO:0000815	0	0	GO_terms	GO_terms
GO:0000900	0	0	GO_terms	GO_terms
GO:0000902	0	0	GO_terms	GO_terms
GO:0000922	0	0	GO_terms	GO_terms
GO:0000930	0	0	GO_terms	GO_terms
GO:0000932	0	0	GO_terms	GO_terms
GO:0000939	0	0	GO_terms	GO_terms
GO:0000940	0	0	GO_terms	GO_terms
GO:0000972	0	0	GO_terms	GO_terms
GO:0000974	0	0	GO_terms	GO_terms
GO:0000976	0	0	GO_terms	GO_terms
GO:0000977	0	0	GO_terms	GO_terms
GO:0000978	0.00028085417218656	0	GO_terms	GO_terms
GO:0000979	0	0	GO_terms	GO_terms
GO:0000987	0	0	GO_terms	GO_terms
GO:0001046	0	0	GO_terms	GO_terms
GO:0001111	0	0	GO_terms	GO_terms
GO:0001161	0	0	GO_terms	GO_terms
GO:0001164	0	0	GO_terms	GO_terms
GO:0001216	0	0	GO_terms	GO_terms
GO:0001221	0	0	GO_terms	GO_terms
GO:0001222	0	0	GO_terms	GO_terms
GO:0001223	0	0	GO_terms	GO_terms
GO:0001227	0.00084200932714442	0	GO_terms	GO_terms
GO:0001228	0.00309813027451871	0	GO_terms	GO_terms
GO:0001501	0	0	GO_terms	GO_terms
GO:0001502	0	0	GO_terms	GO_terms
GO:0001503	0	0	GO_terms	GO_terms
GO:0001504	0	0	GO_terms	GO_terms
GO:0001508	0	0	GO_terms	GO_terms
GO:0001518	0	0	GO_terms	GO_terms
GO:0001525	0	0	GO_terms	GO_terms
GO:0001540	0	0	GO_terms	GO_terms
GO:0001550	0	0	GO_terms	GO_terms
GO:0001553	0	0	GO_terms	GO_terms
GO:0001568	0	0	GO_terms	GO_terms
GO:0001569	0	0	GO_terms	GO_terms
GO:0001570	0	0	GO_terms	GO_terms
GO:0001580	0	0	GO_terms	GO_terms
GO:0001594	0	0.00078062570536891	GO_terms	GO_terms
GO:0001618	0	0	GO_terms	GO_terms
GO:0001640	0	0	GO_terms	GO_terms
GO:0001642	0	0	GO_terms	GO_terms
GO:0001649	0	0	GO_terms	GO_terms
GO:0001651	0	0	GO_terms	GO_terms
GO:0001654	0	0	GO_terms	GO_terms
GO:0001655	0	0	GO_terms	GO_terms
GO:0001656	0	0	GO_terms	GO_terms
GO:0001657	0	0	GO_terms	GO_terms
GO:0001658	0	0	GO_terms	GO_terms
GO:0001662	0	0	GO_terms	GO_terms
GO:0001666	0	0	GO_terms	GO_terms
GO:0001676	0	0	GO_terms	GO_terms
GO:0001678	0	0	GO_terms	GO_terms
GO:0001701	0	0	GO_terms	GO_terms
GO:0001702	0	0	GO_terms	GO_terms
GO:0001707	0	0	GO_terms	GO_terms
GO:0001708	0	0	GO_terms	GO_terms
GO:0001709	0	0	GO_terms	GO_terms
GO:0001725	0	0	GO_terms	GO_terms
GO:0001726	0	0	GO_terms	GO_terms
GO:0001730	0	0	GO_terms	GO_terms
GO:0001732	0	0	GO_terms	GO_terms
GO:0001739	0	0	GO_terms	GO_terms
GO:0001755	0	0	GO_terms	GO_terms
GO:0001756	0	0	GO_terms	GO_terms
GO:0001759	0	0	GO_terms	GO_terms
GO:0001764	0	0	GO_terms	GO_terms
GO:0001778	0	0	GO_terms	GO_terms
