Gene_name	param0	param1	prior_mean	post_mean	post_lower_95	post_upper_95
FBgn0036991	-12.104983580572394	0.730130839157838	7.216661394515811e-06	3.947046138293475e-06	2.239472345912767e-06	6.181196015908903e-06
FBgn0012051	-11.670236912474508	0.6186524589135043	1.0343956693494472e-05	8.89164335483851e-06	5.413547141480506e-06	1.3472275677101966e-05
FBgn0037013	-12.537014454736351	0.8803602593316533	5.30121645192378e-06	9.842005785449858e-06	2.9194981719413894e-06	2.2072017140152007e-05
FBgn0035348	-11.31818275549304	1.1623996985744038	2.4125775017232032e-05	1.1162907847121645e-05	4.73172643130318e-06	2.0759301115880818e-05
FBgn0040636	-11.284613750680734	1.2644401992870402	2.862009359830822e-05	5.215559809758828e-05	4.943865415373188e-06	0.00017154359630431741
FBgn0263231	-10.434726837926434	1.1228033454182265	5.5225330363799624e-05	8.870943662941641e-05	2.0520619201805325e-05	0.0002324122461451484
FBgn0054001	-12.927972022860928	1.1132352992446632	4.457941653595871e-06	2.3395835624191563e-06	5.957400580406648e-07	4.892023426104555e-06
FBgn0265193	-12.951498600080896	0.6631592007070184	2.9990204129132374e-06	2.530502432510078e-06	1.312433304119175e-06	4.0806694874759585e-06
FBgn0010342	-11.729207864630467	1.2644980894520654	1.8356758530245063e-05	8.814234055216354e-06	4.056685576270864e-06	1.5642037725972486e-05
FBgn0035699	-12.38670270052799	0.5894981872830627	4.919885009995612e-06	3.512699851991707e-06	1.9366635980891963e-06	5.591360334466621e-06
FBgn0036203	-14.185780117732435	0.7611806342391907	9.450232798423855e-07	4.368660157234839e-07	1.5120341971128146e-07	8.432290672907261e-07
FBgn0086694	-11.53165560516291	0.699445299849428	1.250778828375466e-05	8.881804904393591e-06	5.5769445388132985e-06	1.3173375658080342e-05
FBgn0034644	-11.931112723429493	0.7727482238337515	8.885492979407413e-06	2.11760431898772e-05	9.874609696755214e-06	3.824178266697537e-05
FBgn0038747	-12.02477755206965	0.6226336157815705	7.262500943017181e-06	5.622072325847963e-06	3.3464039140616177e-06	8.562606542164181e-06
FBgn0034318	-13.454831528181245	0.8865573995448274	2.094498250490487e-06	1.4306040281474772e-06	4.270583690911587e-07	2.821770385285309e-06
FBgn0036773	-11.795743302766738	0.8792879015913826	1.1084438865664425e-05	7.899247531445512e-06	3.535295885465521e-06	1.4376091227683542e-05
FBgn0034876	-11.361167574600046	1.1181824699859744	2.2189672504395095e-05	3.030374861223567e-05	3.197873989731779e-06	9.715630612239598e-05
FBgn0016697	-10.96412676787341	1.640458157177901	6.55967928309783e-05	2.418924425728842e-05	6.94400289525959e-06	5.5670542006675124e-05
FBgn0033657	-11.615090479675843	0.7297583896021916	1.1850129751925712e-05	2.6405470967635373e-05	1.1537837843662088e-05	4.948915150512085e-05
FBgn0031775	-12.33073947949643	0.8007415889103708	6.177577879427811e-06	2.6183759268850214e-06	1.1305818929728542e-06	4.652014390560443e-06
FBgn0039612	-13.318271563505192	0.571622318597922	1.9240888851638066e-06	1.04643099032589e-06	5.264772968559982e-07	1.69300878332211e-06
FBgn0032387	-13.550169679369816	0.5518047049877791	1.5050983222117536e-06	7.744033257119362e-07	3.9516857509289387e-07	1.211734341376072e-06
FBgn0029093	-10.86827984289394	1.5045865878979652	6.267956322499228e-05	2.765061323687498e-05	3.974474814427394e-06	8.097212001768557e-05
FBgn0031546	-12.797585012759015	0.8349916284966463	3.925149254977398e-06	1.5844700650597819e-06	8.415091346590094e-07	2.4180827766843835e-06
FBgn0039321	-11.822111606724235	0.6531200000650588	9.037257348643174e-06	8.920142439578677e-06	4.5529951598166475e-06	1.5049807546738175e-05
FBgn0261791	-10.686764565886648	2.710271180795499	0.000728345097582377	0.0016925432529397897	1.0152719519835501e-05	0.00527410148331629
FBgn0261292	-13.77616504471726	1.3076340409813878	2.4626591066651447e-06	2.3123250473296621e-07	4.2426997808046505e-08	5.598913879264337e-07
FBgn0260775	-12.567771125814858	0.8109831627341325	4.856258180810514e-06	7.026786909974394e-06	2.6448749522791114e-06	1.4015453662752098e-05
FBgn0025115	-12.496533748586813	1.1602222712597938	7.360247504310877e-06	9.422441136357671e-06	2.0302779305800313e-06	2.362956491573301e-05
FBgn0033739	-11.7784321852927	0.6503207353396444	9.422530868209696e-06	4.571616863234036e-06	2.8712079465851625e-06	6.697882514224685e-06
FBgn0034739	-12.589691293460788	1.0164624520738301	5.620979865302503e-06	9.383317701609507e-07	2.8939610422519137e-07	1.8482744028053105e-06
FBgn0266717	-11.069818105631299	0.5133946045632076	1.7857440265393104e-05	1.4187553694801637e-05	1.0913124915723477e-05	1.8086934479136266e-05
FBgn0259178	-12.462555571434137	0.541896739468002	4.483885519795618e-06	3.753463176736661e-06	2.4159814416306115e-06	5.40680571102975e-06
FBgn0050098	-13.731892454781615	1.176729431875047	2.2429706332922976e-06	3.956081168899562e-07	7.847401760545846e-08	9.38705617165476e-07
FBgn0032047	-12.79024341980076	0.7889434372440707	3.784309476755628e-06	1.4901566623051748e-06	6.652461904896186e-07	2.4852742117914946e-06
FBgn0016013	-12.993913604189316	0.6285340256045627	2.7764501584806152e-06	2.1824035762238487e-06	1.1510788770564965e-06	3.4764862806302762e-06
FBgn0001332	-12.193287278061149	0.8066292498592643	7.0235659244747345e-06	3.0932690700636112e-06	1.796356734233351e-06	4.747801830566158e-06
FBgn0027655	-12.223664399691557	0.4856182621229069	5.503640609428666e-06	2.029598868339542e-06	1.5773918179770707e-06	2.50070451654845e-06
FBgn0033442	-11.872203451736283	1.4046625611820478	1.803541293207918e-05	2.4106075806348496e-05	4.267635184423463e-06	6.638166962229736e-05
FBgn0000116	-11.117593800729452	1.8432901183611952	7.897017024410891e-05	1.6647326541359638e-06	7.706724479921171e-07	2.659986680736386e-06
FBgn0037025	-12.348050924473142	0.5791625304493344	5.180191186355458e-06	4.552210529526763e-06	3.3342858736081043e-06	6.039397869758277e-06
FBgn0035280	-12.537910591562564	0.844295242932381	5.128051366573374e-06	4.64882772423323e-06	1.7965754683454508e-06	8.955098918384446e-06
FBgn0037374	-10.267569611138612	1.3778248017920036	9.351626663536935e-05	4.886375992891813e-05	9.523371652864173e-06	0.00013390197627132002
FBgn0035975	-12.261303592826522	0.7478949844485578	6.220934819430829e-06	2.3736806860676918e-06	1.2280979951728131e-06	3.818984695394957e-06
FBgn0016715	-12.391782247350335	0.767636434201801	5.652024431427107e-06	3.0390107647004646e-06	1.4140695126478075e-06	5.23125500270289e-06
FBgn0040322	-12.014725837180237	0.6679345615988413	7.639117900295969e-06	2.9067716644838104e-06	1.6683041390493137e-06	4.478902449479455e-06
FBgn0038878	-12.173283629055192	0.9147507320774734	7.718385134504686e-06	2.5405250549815068e-05	7.046523411894719e-06	5.997597652628346e-05
FBgn0262872	-11.857606606978521	0.4661837412090482	7.902158904285241e-06	7.375349043141864e-06	4.955906234073809e-06	1.0340825294211205e-05
FBgn0050418	-12.025153692901227	0.7369821282768405	7.890260050218774e-06	3.1127155482531556e-06	1.7994479883934435e-06	4.788834693100059e-06
FBgn0034489	-12.994179201165394	0.6878674128780156	2.874855117832372e-06	3.6104700088981684e-06	1.6815877599138087e-06	6.286283000885694e-06
FBgn0038984	-10.940751157121127	1.5145751570065615	5.516247351398442e-05	2.8541963531414828e-05	1.0782433518329392e-05	5.796408242199757e-05
FBgn0262846	-13.312620246536795	1.3340424910778828	3.992499439117801e-06	1.9130082033015106e-06	2.080689865114649e-07	5.23628909888627e-06
FBgn0033605	-11.76915199559599	0.9537504060077568	1.2267336204344302e-05	1.010226055728443e-05	3.0414966785188005e-06	2.238830772916664e-05
FBgn0062565	-12.54031115642502	0.7466043316793346	4.72574141256372e-06	9.772885183255981e-06	2.5678629464990558e-06	2.349545468418785e-05
FBgn0039150	-12.140649017273432	0.5857874833948824	6.4262008319403045e-06	4.851305721864886e-06	2.9546742141387306e-06	7.2799088270201826e-06
FBgn0025781	-12.292749632640977	0.7183271176024769	5.964653799970947e-06	1.907844537386153e-05	9.600739934475854e-06	3.28045276717565e-05
FBgn0033656	-11.676362165036068	0.7898014316569526	1.1531654556735048e-05	1.2419457459218198e-05	6.137045437760013e-06	2.1364002060103906e-05
FBgn0034945	-12.548850358356873	0.7561696330558182	4.696482338913424e-06	7.006170363203225e-06	2.882155992423877e-06	1.3367127429506267e-05
FBgn0264712	-10.80452952470651	1.0478525645041588	3.573820382737429e-05	6.38634974464392e-05	1.5633174750553913e-05	0.000162384347134319
FBgn0041224	-13.553591330548358	0.6914609954857256	1.646823649033754e-06	1.2027985899315787e-06	5.084698351258003e-07	2.0498648239519406e-06
FBgn0262948	-13.479438248549656	1.1919356933423078	2.965216010496666e-06	1.598608003718182e-06	2.2298604193692599e-07	4.103246734781547e-06
FBgn0003720	-11.908275580074502	1.0717482452755134	1.2017423192300835e-05	8.538666384575187e-05	2.252330186177979e-05	0.00021220223444563393
FBgn0030040	-12.543807948966247	1.1218756011819337	6.9675252550887085e-06	2.890411321440208e-06	1.052300616199329e-06	5.429078489179751e-06
FBgn0026316	-11.060864936107834	1.9316674982812074	9.7551940072768e-05	0.0003395560502619346	1.7083018847524743e-05	0.0012037211751523215
FBgn0032451	-11.645895755129828	0.9032649765320496	1.3290331402671044e-05	4.377718961031217e-06	2.282838935682926e-06	7.213312019983666e-06
FBgn0051779	-13.647804233658832	1.3315921148838625	2.704839578567541e-06	5.026362747677417e-06	3.12894716028858e-07	1.608475296944533e-05
FBgn0262564	-13.728097603329303	1.3453369029080626	2.7244971832059764e-06	9.813254051898082e-07	1.0904067765269884e-07	2.638048891884866e-06
FBgn0259168	-11.32414554998914	0.5395656201192054	1.380200427655514e-05	2.611590280737766e-06	1.7415517223403016e-06	3.6310455740125674e-06
FBgn0037802	-12.834612168823156	0.9250346015322962	4.006686727380543e-06	2.9741237980042214e-06	1.3359492307116788e-06	5.137791664615445e-06
FBgn0052368	-12.823823815375732	1.3474609595106972	6.413340189019612e-06	4.76454774398435e-06	7.619915857988485e-07	1.2063702109351711e-05
FBgn0024993	-12.91020552389719	0.5844151716777884	2.9127410677503645e-06	1.8550431424422779e-06	9.778759358539725e-07	2.9534738705358352e-06
FBgn0034819	-12.778846656596585	0.9063718089515869	4.320118544345668e-06	8.230211543509024e-06	1.4117786224072877e-06	2.282899066704386e-05
FBgn0033729	-13.36022786187678	0.9534449992828137	2.4649961896192295e-06	1.8257190966684072e-06	4.3968400314103664e-07	3.968173010539571e-06
FBgn0085213	-13.979396378880125	1.175693622879146	1.6625880003662067e-06	1.0796837699417203e-06	1.8528575413370385e-07	2.375437828607731e-06
FBgn0040260	-12.25833639205976	0.6357246631883301	5.816842869903058e-06	2.5746184092110082e-06	1.5295306673757994e-06	3.8365086268555035e-06
FBgn0004655	-11.528999086698974	0.48757761560302976	1.1218803175952965e-05	6.6707763333849055e-06	4.685789829401571e-06	9.031154379320443e-06
FBgn0030432	-12.167570247546706	0.7645622369477116	6.955721477688687e-06	7.497356159222616e-06	2.70372459142725e-06	1.5305413072301336e-05
FBgn0030141	-12.043150000947577	0.692504363298408	7.377269063494493e-06	3.4434301090104835e-06	2.1160808410943262e-06	5.11217262512261e-06
FBgn0015609	-10.806246474469305	1.0661317247085695	3.565305966598802e-05	2.0237432262290465e-05	1.4411887688927693e-05	2.737114704245241e-05
FBgn0031181	-13.103465995657103	0.7709052757381226	2.7472325659656455e-06	1.5586738272903369e-06	7.587771103571488e-07	2.479805174541289e-06
FBgn0034263	-12.169125903423634	1.0026248079011193	8.616464181674779e-06	2.9162720492490007e-06	1.1318412830211276e-06	5.426537728884912e-06
FBgn0028540	-11.54764556524006	0.9661300670229507	1.5159535469932538e-05	2.5002279084362146e-05	8.587977321070936e-06	5.33087493138034e-05
FBgn0034419	-11.75671869926228	0.8005189591095502	1.0711778312962383e-05	5.137753026381065e-06	2.6890524439706e-06	8.44081617232422e-06
FBgn0037850	-12.500856029904213	0.725637062734623	4.926827723250381e-06	2.755173259753924e-06	1.3263142024343602e-06	4.64255849535903e-06
FBgn0034182	-12.79452634050395	0.7454644525405693	3.6948555453914893e-06	1.9048052438518448e-06	1.026480479550563e-06	2.96061147679919e-06
FBgn0261952	-13.907736840013882	1.3097777324241264	2.1447157273054583e-06	6.676421208987934e-07	8.556786412860297e-08	1.7353326905575704e-06
FBgn0038918	-13.728287460052712	1.1185129870922474	2.0648318427601166e-06	1.662428614054849e-06	7.037876886637897e-07	2.7526024809532443e-06
FBgn0046253	-13.221937063657975	0.8849213096233856	2.6650158445529005e-06	4.093409368135001e-07	1.5148235063732824e-07	7.632292423963984e-07
FBgn0085398	-12.80553076614197	0.7797401724900456	3.740340919567053e-06	2.6747699944929118e-06	1.5103261910116236e-06	4.113332016510151e-06
FBgn0037512	-11.445305553187069	0.8584641812401347	1.5458408079040388e-05	1.3086502593676565e-05	6.10884323644398e-06	2.3346146334732167e-05
FBgn0036603	-12.21242279198023	0.9948511674562556	8.06404864063034e-06	2.8327552387425784e-06	8.903079461760265e-07	5.7611128745794575e-06
FBgn0033970	-12.536418631641396	0.8179025361852913	5.039504644275655e-06	2.1292438771736376e-06	8.950927362489342e-07	3.751957662978785e-06
FBgn0036169	-11.684264770496071	0.9811861712889691	1.3664152460577717e-05	2.5204422311889993e-06	9.881901785877732e-07	4.661468076498682e-06
FBgn0003189	-11.404063977925404	0.5379039587014925	1.2759531828720456e-05	1.4553440550418055e-05	9.665427418128703e-06	2.073895687952215e-05
FBgn0038762	-12.28543469633442	0.6089511181553771	5.590781556730195e-06	6.571871167750511e-06	4.006053723234293e-06	9.808919435298763e-06
FBgn0028494	-12.402839372617024	0.47864082511804934	4.603512652229853e-06	3.953268271568708e-06	2.4602927501929343e-06	5.8638694993217695e-06
FBgn0035390	-11.495276705132625	0.8898993169114233	1.528787736652717e-05	6.187782292187614e-06	2.8053490403139994e-06	1.10385064752675e-05
FBgn0038118	-12.81403411825923	0.717416114309607	3.57257253546084e-06	5.763694818493354e-06	3.823915385588076e-06	8.120127309921711e-06
FBgn0040252	-13.189523064832343	0.7717564156329013	2.5590981626195666e-06	1.8581493893113294e-05	7.558630441211165e-06	3.613718923917581e-05
FBgn0262742	-11.104929425698998	0.8717823013730983	2.2241050881419794e-05	4.233339855276328e-05	1.8383278585930566e-05	8.121047624988071e-05
FBgn0034515	-12.585322897616976	0.99377348022224	5.619400862011672e-06	3.944178582674254e-06	1.0170096916653362e-06	8.800034426288052e-06
FBgn0260767	-12.689076936604494	1.4541736152738702	8.760568098690195e-06	5.57510313947087e-07	8.689566482180061e-08	1.4179952872016163e-06
FBgn0050184	-12.45714901869215	1.0520864142997017	6.841916443066743e-06	1.499734795603876e-06	4.871972977778901e-07	2.8584427128766227e-06
FBgn0034062	-12.78018420199524	0.636264417488516	3.484026260928765e-06	1.8170229385767317e-06	9.747631659157352e-07	2.8448341195925246e-06
FBgn0038280	-13.673462914326961	1.3427953657797411	2.778758016271507e-06	2.6845479463515546e-06	1.0946974788157855e-06	4.739251676568053e-06
FBgn0263038	-12.910128723337863	0.41693832790715063	2.7185285547171234e-06	4.103715086545049e-06	2.7846855576565516e-06	5.7163996664659e-06
FBgn0020407	-11.87596834093975	0.4836589205146939	7.77002385233117e-06	1.1269743007249027e-05	6.12168490821364e-06	1.8343224167238375e-05
FBgn0003321	-11.16437543139628	0.8219615359724566	1.993296488833713e-05	6.115373062494827e-06	3.5941407084625917e-06	9.35116056544712e-06
FBgn0028684	-10.767618591746583	2.290281858787351	0.00025593215112004763	0.0014256593384592803	6.586349412122761e-05	0.004968230389335195
FBgn0032639	-13.706491605897014	0.999678803353156	1.7914777693906582e-06	2.511930911227899e-06	1.0427200955610638e-06	4.392555711516254e-06
FBgn0259961	-13.414417159698502	1.2103117960650973	3.1350972472161947e-06	2.986465633764385e-06	3.9708508625318363e-07	7.701878654794844e-06
FBgn0053155	-11.209238978104537	1.8165185457642843	7.007503799501363e-05	4.0277309101718065e-05	2.7072836832007075e-06	0.0001365891692384022
FBgn0036618	-13.463028155014769	0.7559760003205389	1.900708869765685e-06	1.4277024050239846e-06	4.990229458461781e-07	2.678196735641575e-06
FBgn0031514	-12.125628800542842	0.7341903025188818	7.140419212168987e-06	5.0278331806674925e-06	3.075952144271333e-06	7.502977479757134e-06
FBgn0032798	-10.985194878243789	0.5509509271974352	1.971139921554527e-05	7.430513562194438e-06	5.124158251828057e-06	1.0246194070900107e-05
FBgn0036235	-12.508276825387298	0.6461838830841559	4.538044209574826e-06	1.0753373861187238e-05	6.4864925622008285e-06	1.6246899115847283e-05
FBgn0037514	-11.783634376408742	1.4158589549188518	2.0765355966295443e-05	8.775672104680633e-05	1.076431775027304e-05	0.00027660125306323363
FBgn0054043	-13.850941458878793	1.0263472970105922	1.66128795358222e-06	4.4778833164300515e-07	1.0722186956881855e-07	9.92515692951085e-07
FBgn0003429	-11.521479008375906	1.1328422153094029	1.8650036893459366e-05	3.401488400941024e-05	1.7935391459572887e-05	5.7739771604408104e-05
FBgn0036089	-13.145800028405034	1.308247337434032	4.563327309773167e-06	1.111191141732562e-06	2.1917210315555223e-07	2.363652348957501e-06
FBgn0035904	-12.118023507597542	0.9439530495062697	8.404409089966117e-06	3.0152514555005032e-06	1.280728273630756e-06	5.3702069446152615e-06
FBgn0261976	-12.530593776582833	1.2599219811556317	8.167836355143398e-06	8.860193932178987e-06	2.8035551377404092e-06	1.8917679306327537e-05
FBgn0039659	-13.784592718896334	0.7071072853835378	1.3028573863605074e-06	4.3677027461019317e-07	1.7142366161767178e-07	8.169569749581475e-07
FBgn0050349	-11.629915145846468	0.6826916811567594	1.1276007897262588e-05	6.188810123347373e-06	2.912883305568547e-06	1.0852595402518848e-05
FBgn0005659	-12.542124354500544	0.6590456519356392	4.4994730767011375e-06	3.2648097529819813e-06	1.8758030547193903e-06	5.04414582925363e-06
FBgn0259701	-13.263268277386402	1.3802212572777826	4.474200105014099e-06	2.628036118366089e-06	5.270875180404137e-07	5.699907007577267e-06
FBgn0039637	-11.349769407735408	0.8462360126785342	1.6849679765504818e-05	3.39272294468513e-06	2.1547641056962118e-06	4.948595809080252e-06
FBgn0001150	-12.568362364226601	0.6020705116416512	4.17550671149442e-06	6.219184282076041e-06	2.8870751467769127e-06	1.1112216833414943e-05
FBgn0038890	-11.848159482274156	0.5795560645777531	8.530598620726539e-06	8.102541202454784e-06	5.271088993353508e-06	1.16157330528386e-05
FBgn0034027	-13.094695681981563	0.7403843756954588	2.6950486591987767e-06	2.824913364319852e-06	1.4106748690691495e-06	4.6345421119268415e-06
FBgn0265052	-12.409378993647266	0.6904146772192369	5.188817441277971e-06	1.498961112855549e-06	7.66058318279679e-07	2.369266482677706e-06
FBgn0040236	-11.67318283921523	0.4125371954743526	9.240581056631861e-06	6.7995157928083485e-06	4.8866018309627554e-06	9.058561512555884e-06
FBgn0037779	-12.64232465584874	0.9187377024418888	4.948413778824229e-06	1.1514601767258669e-05	3.5096261552694373e-06	2.5575362585525398e-05
FBgn0015527	-11.38137098262851	0.7242948214723276	1.4957991440926972e-05	2.6764924601149054e-06	1.698798485907062e-06	3.819239997558889e-06
FBgn0030530	-11.779248878937238	0.6785080045130194	9.666560695213981e-06	3.3228975231379956e-06	2.098019858620386e-06	4.877323995480053e-06
FBgn0031971	-11.434050442925496	1.7079043446898896	4.472892825705757e-05	5.908263474395805e-06	1.3411235165610843e-06	1.3762442636410963e-05
FBgn0036853	-11.506499599289242	0.9553756468877709	1.581890034116501e-05	7.220101693102532e-06	2.8252974012091452e-06	1.4066470664669963e-05
FBgn0034008	-13.12128191827324	0.6598461902823234	2.5167109383850883e-06	1.3026452257298873e-06	5.81477264944501e-07	2.204078811921154e-06
FBgn0260486	-12.36020575013518	0.4480666514209107	4.75350017414391e-06	5.063256639147323e-06	3.7292505203753653e-06	6.6084763253562925e-06
FBgn0050289	-13.809889225682042	1.1464520383754047	1.9195820652314885e-06	8.598163971506648e-07	1.556613990619668e-07	1.95367225328588e-06
FBgn0030016	-12.395708674311123	0.7411354717886848	5.354745342548073e-06	8.911814832194692e-06	4.063354199577449e-06	1.600559118812698e-05
FBgn0030506	-12.678132448436742	0.6013637288168744	3.7019834619608804e-06	1.7183303940923165e-06	1.094632116226945e-06	2.4282803958655205e-06
FBgn0264815	-11.99678611764503	0.5735801916033005	7.19664548486404e-06	5.51264077707045e-06	3.649701998572994e-06	7.782230241612738e-06
FBgn0051294	-13.08115751175447	1.378201533594346	5.314095551153644e-06	3.00343069870711e-06	9.216177023123752e-07	5.9410448850026246e-06
FBgn0029737	-11.696853195228329	0.8679182172105286	1.2191887629010604e-05	8.160637533206587e-06	4.063433706405811e-06	1.3966600357961905e-05
FBgn0010877	-12.167536617025604	0.6679783991323929	6.501997276953639e-06	2.60587565414324e-06	1.5595887152768297e-06	3.868865494286861e-06
FBgn0033421	-12.473812351078237	0.6722958915672232	4.752794985002344e-06	7.22997696033427e-06	3.2344960512083717e-06	1.3195936577535704e-05
FBgn0260466	-12.505347493410142	1.2413375925206138	8.117507872620814e-06	8.631252096777463e-06	4.353813605999591e-06	1.4595630868343014e-05
FBgn0034460	-12.75283144259484	1.0047969073842613	4.844047206811503e-06	1.3234401254436152e-05	2.163351556812072e-06	3.748437262363369e-05
FBgn0001296	-11.725987514434024	0.5967050488621328	9.622030456970024e-06	8.269274950596333e-06	4.738743112649723e-06	1.3038110023728282e-05
FBgn0083965	-12.896329081746359	0.7830871734593018	3.3996259537847507e-06	1.1351061330288076e-05	4.249143788601458e-06	2.2835397518294043e-05
FBgn0040089	-12.382510077608828	0.7137736944115709	5.368310825612583e-06	4.162954609167981e-06	2.198295595337324e-06	6.833484757681154e-06
FBgn0030566	-13.384256466465018	0.8850930808413499	2.307037446635749e-06	2.094047174910369e-06	6.95387797405935e-07	3.981191215882382e-06
FBgn0037744	-11.212143217840463	1.1317032498931696	2.5915758819277702e-05	1.732849956732472e-05	7.180391186223698e-06	3.334728071398379e-05
FBgn0265576	-13.63002702538725	1.3206300482195508	2.8438179515720024e-06	6.416472651672073e-07	9.255382512326272e-08	1.6148134097413599e-06
FBgn0032236	-11.908695866008571	1.1060184169127585	1.2460253755466681e-05	2.1979155738303117e-05	6.032012241726555e-06	5.170631970520109e-05
FBgn0032230	-12.548812963058396	0.8371282069091052	5.112037801653365e-06	2.4353240514402735e-05	7.103387177243935e-06	5.634254435437188e-05
FBgn0002562	-12.05112231125159	0.9360295436249974	9.040076663283264e-06	2.180110144971729e-06	1.3311739574455488e-06	3.1685810897557854e-06
FBgn0033629	-12.318385304807094	0.8840235506703263	6.6819184997912895e-06	1.1885524853523907e-05	3.917937922773163e-06	2.5422067411821735e-05
FBgn0043576	-12.457449756277498	1.0753827305697023	6.953706024906009e-06	2.3744017400618263e-06	5.679188283109726e-07	5.309605172558626e-06
FBgn0016684	-11.99126347241409	0.718003161800244	8.014730055288893e-06	8.748819376304431e-06	4.629351477650802e-06	1.4454223202659987e-05
FBgn0030443	-13.291297616990875	0.6867496779366098	2.1249925658595487e-06	2.086126249461457e-06	1.0859446854673179e-06	3.320246033764054e-06
FBgn0038901	-12.559121297563621	0.8888092717572504	5.134185301207035e-06	1.1442787056881957e-05	3.2809027089808246e-06	2.6168641851523985e-05
FBgn0033167	-13.089242420971374	1.3597661813250066	5.1961718366621615e-06	1.2995490714363103e-06	2.0460915492735198e-07	3.0385772420780416e-06
