Gene_name	param0	param1	prior_mean	post_mean	post_lower_95	post_upper_95
FBgn0040786	-12.852332860622674	0.9568949859007009	4.2347482111881285e-06	6.2400792227379275e-06	1.1252018020551571e-06	1.660610363798419e-05
FBgn0036745	-11.653733888291946	0.7558483722035825	1.1539007468031306e-05	5.05872370671949e-06	2.214582564098887e-06	9.172354575564346e-06
FBgn0020655	-11.828890959428655	0.6760946930511023	9.13616307769598e-06	3.4162243357246865e-06	1.9840503797852837e-06	5.236038996882466e-06
FBgn0031816	-12.535570408663453	0.5287366779266325	4.132269062976311e-06	4.396824333219403e-06	2.3920129525451776e-06	7.1245898801905545e-06
FBgn0038241	-13.509435696092815	0.9162967022785482	2.060859782282659e-06	1.4625373435510053e-06	3.4276598484715395e-07	3.2398948644017694e-06
FBgn0030654	-12.359032918251806	0.6740394567067348	5.443083631385426e-06	8.379291192962416e-06	2.414752719894818e-06	1.942299356402806e-05
FBgn0032800	-11.430734130192114	0.48165428299939533	1.2181221014968806e-05	1.3045241463686805e-05	7.98863827726072e-06	1.9562020257216745e-05
FBgn0042185	-12.226635636931142	0.6715682251295033	6.191240210203858e-06	3.7001979595438435e-06	2.077839763831546e-06	5.829650115741351e-06
FBgn0031320	-12.39723141466876	0.49002282091670185	4.638263961577877e-06	2.964005875416483e-06	1.7889461964366607e-06	4.449383787065812e-06
FBgn0261993	-13.249061396842272	0.8753337473907954	2.56965716694974e-06	2.084716256660642e-06	7.000554403301338e-07	3.992584723144427e-06
FBgn0001108	-11.743968951510588	0.4760091237470473	8.944471718150086e-06	8.619278976796662e-06	5.6811500086034015e-06	1.2336325765562468e-05
FBgn0003068	-12.882779181574925	0.4519233021875342	2.8153853784350373e-06	6.677047570174248e-06	3.544427483583094e-06	1.1047015636963056e-05
FBgn0038902	-12.606651615062411	0.5537227759275781	3.941488580805837e-06	2.361573821423459e-06	1.2740267116655792e-06	3.748601792546704e-06
FBgn0053459	-14.121115510945138	1.032481433332924	1.2092574061027814e-06	6.605780016603779e-07	1.3171295825363527e-07	1.5089595114477654e-06
FBgn0032629	-13.019350461030818	0.6715082182636161	2.7865050995276273e-06	1.4800160907526298e-06	7.112840576236569e-07	2.4030691646296774e-06
FBgn0064227	-13.131679833666759	0.9466116255514198	3.1480682535971416e-06	3.448060405220698e-06	5.217081262952994e-07	9.691586617355255e-06
FBgn0011289	-11.660830754192112	0.7118249302292912	1.1109365100231025e-05	7.071172784262914e-06	3.588090604724783e-06	1.1932818979458572e-05
FBgn0004783	-11.167000992603981	1.0158795277262627	2.3358459625681555e-05	1.3580608538042062e-05	2.348737984277337e-06	3.754121792569498e-05
FBgn0051183	-12.364354237537746	0.36217317825147666	4.564330075550609e-06	5.962679817489245e-06	4.167812075651004e-06	8.106721249769619e-06
FBgn0039490	-12.75861271127561	0.5543290722304625	3.359910503659955e-06	8.59432418869039e-06	4.77916464938539e-06	1.3769636784978891e-05
FBgn0038240	-13.542137669663326	1.0173447437792875	2.2907434160792733e-06	2.6232189242064856e-06	5.871674018979971e-07	5.7539436871333855e-06
FBgn0036805	-10.495369232538188	1.7654881871639627	0.00012769698582740615	0.0004011526721943518	2.7585455963389473e-05	0.0014058508155738716
FBgn0037084	-11.232310410838373	0.8878839720309508	1.9769110898800698e-05	1.7504487802441947e-05	7.115834207405282e-06	3.405473619941746e-05
FBgn0013772	-13.01010247350333	0.6479784885266416	2.7716785088485475e-06	3.4146567816109157e-06	1.9332597819294737e-06	5.346129942515576e-06
FBgn0045035	-12.742246506715865	0.48298889751958507	3.275911227024881e-06	2.6394393513155937e-06	2.0340279560164567e-06	3.3588630771347985e-06
FBgn0263132	-13.741298769660908	0.44072462970011433	1.1895137527916486e-06	9.980799587285571e-07	7.220547554780508e-07	1.3001854128466654e-06
FBgn0053458	-13.820520854909965	1.113015223816575	1.8773359738451347e-06	4.374210600598884e-07	9.296570084455569e-08	1.002114944118202e-06
FBgn0036178	-13.971278448498389	0.6710311438174318	1.0701124759315306e-06	1.1582496858876544e-06	3.2003343281257077e-07	2.614144752107183e-06
FBgn0038450	-12.93457108610729	0.7502074954471039	3.1863989786174976e-06	4.36511968113376e-06	2.3615754824026225e-06	7.100312190751019e-06
FBgn0010342	-12.223165348507074	0.6743167767525498	6.102146715338797e-06	7.529738610045394e-06	3.76935467475476e-06	1.284115812216299e-05
FBgn0038437	-11.345252446235655	0.933061985166544	1.8007932962501978e-05	1.1019535877881998e-05	3.333922923766505e-06	2.443105923259078e-05
FBgn0036204	-11.829732830776457	0.9007925770703091	1.0933730220257603e-05	4.016242930732499e-06	1.360663557384226e-06	8.116309296284693e-06
FBgn0032752	-11.764475638085251	0.4787382178462617	8.743002729267224e-06	5.7002662847162955e-06	3.738483202179796e-06	8.116719234500053e-06
FBgn0051559	-11.305728455541804	0.6064427638949264	1.4636105323856609e-05	1.7342138596181448e-05	7.972538013678289e-06	3.156390567799042e-05
FBgn0000592	-13.139376609098882	0.5764406234855548	2.324009992178527e-06	1.7875077027434817e-06	9.981726529117273e-07	2.735596263110593e-06
FBgn0032248	-10.15379848835456	2.0255009541615556	0.00029709460781835904	0.0007996339113525223	3.153214086084032e-05	0.002872821602131821
FBgn0026239	-12.322437933233424	0.44731356953356877	4.922315258668895e-06	2.6509097915406856e-06	1.867942873564762e-06	3.5574074244136564e-06
FBgn0039009	-11.621450621251107	0.473901753275945	9.966606287476476e-06	4.7444841888192e-06	3.1267493056609496e-06	6.7305067817820606e-06
FBgn0042177	-12.552943539298404	0.526860835042329	4.0443903488122046e-06	4.7358123303312255e-06	1.763039663305168e-06	9.704067834138149e-06
FBgn0262606	-13.666880074399351	1.6261339439560558	4.528306175890306e-06	3.3700410754066922e-06	2.518837744765252e-07	9.087159198513631e-06
FBgn0035878	-11.64056078583436	0.7241660821323579	1.1421683079193443e-05	5.16101442190113e-06	2.686810270858013e-06	8.5206733239585e-06
FBgn0054015	-12.907380653525443	0.8655811404489798	3.59158250442766e-06	7.936557686316913e-06	1.761236757345848e-06	2.0104588018066404e-05
FBgn0033993	-13.36906197913796	0.8258666470093383	2.2052037236932873e-06	1.3189631036621543e-06	5.908519271020121e-07	2.151690847188039e-06
FBgn0260972	-11.558779276509277	0.6297878743616945	1.1569384794384059e-05	1.6354487013416184e-05	5.196774860807229e-06	3.6196253624850075e-05
FBgn0038523	-13.669255499886468	0.8094418039126616	1.5868636132386236e-06	2.8434912863222786e-06	7.205055299240854e-07	6.234236742815276e-06
FBgn0263761	-13.641276327174829	1.1863876494684367	2.33294851229962e-06	7.010063376366035e-07	1.1457730710140237e-07	1.770036499402181e-06
FBgn0265063	-12.535234915574812	1.091830797517659	6.690905439293576e-06	3.0073453494971428e-06	5.490263753842216e-07	7.559365644602069e-06
FBgn0015778	-10.876986503033741	0.672701370272143	2.375497300969291e-05	3.547450438496828e-05	1.6297909848472598e-05	6.540892218090298e-05
FBgn0045443	-13.448519125895665	1.0163567600641539	2.409181918441992e-06	2.609179656967469e-06	1.3028199688365188e-06	4.229118644294995e-06
FBgn0053111	-12.365190613303831	0.5663681003362845	5.060893987649073e-06	3.3786366838305797e-06	1.9936146065306315e-06	5.149094891258057e-06
FBgn0037783	-13.089356974664234	0.5933317941368694	2.4753736258770768e-06	3.376705495856177e-06	1.3432780341905276e-06	6.42830568356252e-06
FBgn0034050	-12.73666348673779	0.6641346643887558	3.6677358677291245e-06	5.117894121254668e-06	2.3604713214274625e-06	9.140929002472884e-06
FBgn0016076	-12.50480953595271	0.4588182947849099	4.125633548013229e-06	4.139152938660116e-06	2.5243579877747566e-06	6.214126940339415e-06
FBgn0028969	-10.680894072924467	0.7116556903113069	2.9581632222493054e-05	2.9438936629738783e-05	1.2856307005060066e-05	5.528753377940216e-05
FBgn0035424	-12.47974471273502	0.45256618069794285	4.198119676306071e-06	4.772818690736676e-06	3.367263923256372e-06	6.4943146162502935e-06
FBgn0062413	-12.269415576944276	0.7520934853572683	6.245435286663507e-06	1.605421277427105e-05	5.441835106673264e-06	3.422613721045879e-05
FBgn0036427	-13.30859639303727	0.5364837097924315	1.9336800816346173e-06	1.6562678620907122e-06	8.397057539686994e-07	2.668828882343666e-06
FBgn0030406	-13.159909334275845	0.6425509010634178	2.3717450243215057e-06	1.94586040285847e-06	9.216333409426793e-07	3.247597785864938e-06
FBgn0033042	-12.227965659485754	0.9014455322069399	7.486212539094349e-06	2.0315356404727296e-06	8.503081967675925e-07	3.5770131314803084e-06
FBgn0030366	-11.17388211739327	0.8141115514929566	1.9593108978672088e-05	7.706254883039444e-05	3.439315868161475e-05	0.0001458312641419464
FBgn0086265	-13.45535199395291	0.7108750361829608	1.8532691411206222e-06	1.3597396168049096e-06	5.14991759546589e-07	2.469183911040562e-06
FBgn0031219	-12.519527782737178	1.025942631152604	6.220862727603658e-06	1.8678007470158935e-06	5.792771700882517e-07	3.666591388033354e-06
FBgn0037672	-12.019684456116202	0.5917962489571105	7.212313915056937e-06	6.8240182765264784e-06	3.2553285078336635e-06	1.2014980732859717e-05
FBgn0039015	-13.265348749637461	0.6658085910406212	2.158655317842983e-06	3.4033475968853578e-06	1.4965090150633966e-06	6.068227035862269e-06
FBgn0030642	-12.88178086707395	0.7137400927521633	3.2772175585940688e-06	2.0773763340694352e-06	8.008555794325498e-07	3.8906894929088505e-06
FBgn0260461	-11.640861503323514	0.8685019993886685	1.2810582089873902e-05	4.515938065565763e-05	1.4920500799456844e-05	0.00010000379215741533
FBgn0050018	-13.99623495281795	1.0670268153246376	1.4828378916194364e-06	1.5421516557830043e-06	4.560516166123864e-07	2.858559953500712e-06
FBgn0263510	-11.77153604517681	0.7185865119308624	9.819358172173648e-06	4.136095402697695e-06	2.3487279658368387e-06	6.4681531551037215e-06
FBgn0035873	-13.299641974024972	0.6255207979065999	2.0404936336102765e-06	1.1504318744858082e-06	4.989440605155852e-07	2.005783153516863e-06
FBgn0036365	-12.413278841226393	0.46006537979483925	4.498826112499055e-06	4.027024568500675e-06	2.879732556385839e-06	5.3367258244258625e-06
FBgn0001168	-11.262263799684852	0.9094140267141866	1.9773322143718766e-05	2.5841653085321326e-05	8.12420701683328e-06	5.751544058280738e-05
FBgn0087013	-10.470510601351826	1.0081913789159929	4.7473827787745676e-05	2.9958576955591792e-05	1.563776151203456e-05	5.077168224621765e-05
FBgn0034628	-12.709243777850325	0.4434385966248266	3.343680827418004e-06	6.10665444765349e-06	3.63036396614498e-06	9.328357162489293e-06
FBgn0037912	-11.831132447063474	1.0099605782292727	1.1775450265947431e-05	3.3272510025221715e-06	1.6314763393070543e-06	5.5538095723935405e-06
FBgn0053920	-13.404517210967434	1.4559192640074434	4.385746322573914e-06	6.922198774972722e-07	8.833790741388024e-08	1.7467605167421674e-06
FBgn0010704	-10.794327948282636	1.060231926482623	3.597015077360992e-05	6.969786421312761e-05	1.7431819917364776e-05	0.00017630579203592052
FBgn0013767	-12.81216791325479	0.6135645246370143	3.2958679646622526e-06	2.656923917821283e-06	1.1360696640320573e-06	4.829515931239358e-06
FBgn0053099	-12.740361103244332	0.5587741586005671	3.4485979777410235e-06	5.095785074346354e-06	2.521700354494463e-06	8.770042866692742e-06
FBgn0031214	-12.102698578770479	0.7132803709327639	7.163499312466555e-06	1.294419229695609e-05	5.82340273434773e-06	2.3679310492216456e-05
FBgn0053993	-12.984361079312485	0.5660652655004887	2.7327938403914537e-06	2.197745054086356e-06	1.0776789115142298e-06	3.677227985974733e-06
FBgn0039563	-13.02578041695434	0.7675876336322581	2.9070016175646225e-06	2.50748127676336e-06	1.2550612969407777e-06	4.10098479313189e-06
FBgn0010531	-12.42930530857867	0.7236639041074648	5.286700513405079e-06	4.094931852764029e-06	1.917241192750323e-06	7.161081697270041e-06
FBgn0001099	-11.7368461396347	1.1633253931552598	1.5403584396446357e-05	2.2162265327380478e-05	5.707185437383721e-06	5.347473847010691e-05
FBgn0027594	-11.85999636980906	0.455632892742247	7.76680524031944e-06	6.662702677520744e-06	4.336304735912483e-06	9.509035887527354e-06
FBgn0053557	-12.721118364332334	0.6588479037460634	3.7132717465108658e-06	2.2359563605750646e-06	9.358020745644385e-07	4.085744416139308e-06
FBgn0030739	-12.846606528352105	0.38041009788679164	2.849559385403624e-06	4.1342410476102666e-06	2.810676562487323e-06	5.750423529957064e-06
FBgn0035793	-12.565070409409792	0.4648975207994015	3.909902408247928e-06	3.4993382828403184e-06	2.4744227776473842e-06	4.7512812234633684e-06
FBgn0033863	-13.294129857082417	1.2276816435664097	3.5895865871782382e-06	1.1638636262625514e-06	4.175272187024301e-07	1.9904487425741092e-06
FBgn0010292	-11.053608013959284	0.9472213194102156	2.489656804295139e-05	3.206051106431131e-05	1.232708383384222e-05	6.480896981475023e-05
FBgn0050499	-10.944030440072503	1.140274948716979	3.3905851276009876e-05	1.4578657396122338e-05	5.051999538167361e-06	3.053386201058261e-05
FBgn0085313	-13.730383231688585	0.9869266395147525	1.7667149704241302e-06	8.099742360059865e-07	1.7822962728785546e-07	1.845207659728509e-06
FBgn0038617	-11.65358515760655	0.6933747497456842	1.1020542453900776e-05	1.811865456169488e-05	7.836035912458824e-06	3.412116231551467e-05
FBgn0039712	-11.80784233151845	0.7721283194827783	1.0085111051215858e-05	1.9458367646814582e-05	6.8968069252864905e-06	4.0710241856439364e-05
FBgn0051267	-13.266458536223773	0.6506207733962169	2.1304894451139034e-06	2.741428861589349e-06	1.2448598058428521e-06	4.768515173258757e-06
FBgn0030929	-13.02306708608213	0.7833187688758824	3.0367225731258603e-06	1.6077349901022315e-06	5.842349625761624e-07	3.0140733323776678e-06
FBgn0053775	-13.860014077634524	1.0663325985863428	1.7427324011869234e-06	5.258135183618456e-06	1.315969670254386e-06	1.1930598149734744e-05
FBgn0085236	-13.59459849116157	1.1262169644796483	2.406726768654163e-06	6.901881106449972e-07	1.3253155692086888e-07	1.6402255857660574e-06
FBgn0039257	-13.69753060403692	0.6338083168000366	1.3593712395541368e-06	4.791205573775888e-07	2.480351941229138e-07	7.622569440258116e-07
FBgn0003450	-12.793852069067917	0.5699434325298216	3.2803933291116582e-06	2.218304542407893e-06	1.2415500461719004e-06	3.4323296096843733e-06
FBgn0029710	-13.172928876560228	0.7236191383854473	2.4594883751314233e-06	4.0391348528290655e-06	2.2000403239854732e-06	6.518130395632425e-06
FBgn0034503	-10.97890707212374	1.218322611838833	3.559641286410315e-05	0.00012309177867606542	2.130254292835163e-05	0.0003576063103691573
FBgn0031107	-12.14758465277756	0.4400831281895759	5.864654288396832e-06	7.178126547621933e-06	3.2380790536099083e-06	1.3213836946298797e-05
FBgn0003510	-12.752411576913993	0.6617623691156934	3.6506258913230514e-06	1.624707232112873e-06	8.667382604854493e-07	2.501685576008636e-06
FBgn0035176	-13.032389072499619	0.9399129163456186	3.400191430036752e-06	8.268825590355075e-07	2.6091765368639865e-07	1.6271494465314501e-06
FBgn0035983	-11.776618710299054	0.5737145116732716	8.98437736243048e-06	1.133278095775899e-05	6.129107249731784e-06	1.840905714326388e-05
FBgn0033740	-13.060317920341014	0.42166307484236004	2.300979837928051e-06	2.957387441542342e-06	1.8884640442449444e-06	4.304258042681029e-06
FBgn0037942	-11.894037412525186	0.7440717109972104	8.91730269877096e-06	1.4509794592564062e-05	6.04258452151201e-06	2.7771546547073186e-05
FBgn0039798	-13.832455487227172	0.9646368292002302	1.5718647692389475e-06	1.510067026907963e-06	4.856056492885739e-07	2.7570444856339113e-06
FBgn0036520	-12.017809518753175	0.6438519041674098	7.457481592901266e-06	4.5927867100391615e-06	2.6967039639819657e-06	7.0516678589555724e-06
FBgn0038239	-13.424975360411018	1.0521181497254368	2.590058680480616e-06	6.312720240307192e-07	1.484479636203389e-07	1.4097243386309455e-06
FBgn0028901	-13.342452046166919	1.0111314657262298	2.713009853712461e-06	7.422716617566854e-07	3.4506745182399214e-07	1.1462768401214258e-06
FBgn0033601	-13.772678362835187	0.8280956140020553	1.4704971179600148e-06	9.0643955577844e-07	2.5116756855036216e-07	1.9074059662458293e-06
FBgn0039354	-12.28324692412044	0.4119590827821243	5.071209215254235e-06	4.638942169063808e-06	3.0254998469061704e-06	6.655718616291662e-06
FBgn0035203	-12.14007308925121	0.586511146090573	6.3552074440383495e-06	3.856355913908873e-06	2.2084607170795345e-06	6.0172024107015235e-06
FBgn0050110	-13.858193009127909	1.5390833932192973	3.0461661372281827e-06	1.6241810793546029e-07	2.251674627712762e-08	4.2302426523797856e-07
FBgn0043458	-11.040431705640195	0.6531088575997643	1.9797198464061334e-05	3.315995007600051e-05	1.6106824434358785e-05	5.910277871453568e-05
