Gene_name	param0	param1	prior_mean	post_mean	post_lower_95	post_upper_95
YPR196W	-17.30266173392824	0.8131889006278342	4.1920802384990356e-08	4.2590480914550235e-08	8.028014399165058e-09	1.1654422991922027e-07
YMR268C	-17.956258133949582	0.5548262454995736	1.851895647341656e-08	1.8541728051051646e-08	6.381801410820923e-09	3.956328403866688e-08
YGR201C	-17.350696936010486	1.5542021968664483	9.612810078651652e-08	9.777573616217483e-08	2.261348834156506e-09	3.767805530304143e-07
YMR114C	-18.22175471790701	0.3445196848072351	1.2956042791982548e-08	1.2947356817620325e-08	6.922579513800184e-09	2.1503887814584745e-08
YOR298C-A	-11.131490265012824	9.088373103969019	0.11524006979288798	0.14277519297346344	1.5975866974685034e-11	0.9914165878953805
YDR384C	-14.454082122066163	4.057208693034582	0.0004984264897044154	0.0012291990592835143	1.1214181718691417e-09	0.0013782573330712248
YGR164W	-17.43865895014546	0.32474350841842137	2.819209327562112e-08	2.812518107312098e-08	1.564100025165462e-08	4.550212826620284e-08
YBR074W	-17.970201248587678	0.43269053717913114	1.7283355761732465e-08	1.722121912287625e-08	7.69531448311813e-09	3.192662751186993e-08
YCR015C	-17.8442316316004	0.5626796557584229	2.0751744125425923e-08	2.0852964454871555e-08	7.0529512178819265e-09	4.490828132427674e-08
YHR072W	-13.681943082826317	0.11095268413415461	1.1474439848446982e-06	1.147592497120162e-06	9.505427686847001e-07	1.3688196894017357e-06
YER005W	-17.83974054746154	0.5201547323715227	2.0358402557689588e-08	2.0468597394301917e-08	7.598031605542212e-09	4.206269800668357e-08
YJR112W	-17.206443536176216	1.0221058668896543	5.6546572412190464e-08	5.654523575135387e-08	6.257989071531655e-09	1.8005158344752774e-07
YER091C-A	-15.384176361659181	2.3525813120067394	3.0387097628783218e-06	1.5313519663443717e-06	4.169379258291913e-09	6.477419455625274e-06
YOR057W	-18.105441775177447	0.6796699391953703	1.7198702490556218e-08	1.727775987278652e-08	4.480753113576435e-09	4.192393643561598e-08
YHR017W	-17.682606048526345	0.32249081935250806	2.1941752091106e-08	2.203102561050789e-08	1.230071992236178e-08	3.55389637222234e-08
YPL195W	-17.97008638575148	0.1478226963432752	1.583947592152795e-08	1.5864870859714577e-08	1.2305131267888548e-08	2.0012208622403374e-08
YLR084C	-18.485812827763716	0.46910557964450816	1.0484233277286004e-08	1.0454103352751972e-08	4.327717805064812e-09	2.0239046316550425e-08
YLR118C	-17.382311779300785	5.947989084572057	0.003483587426310032	0.004865267190376225	2.4888281563120466e-12	0.00264489000701157
YLL029W	-17.155881167732282	0.08633235136224073	3.555318810861657e-08	3.555476414618664e-08	3.072979914566711e-08	4.0823591432922716e-08
YGL090W	-18.250959354184438	0.2503299162207898	1.2261716232308662e-08	1.2226044294785533e-08	7.84692772369177e-09	1.788012429854719e-08
YIL051C	-11.598628494474676	2.7054466879911327	0.0003187251581948737	1.7481131872025077e-05	6.980376233380212e-08	6.523007927522177e-05
YOR132W	-16.80155134767933	16.461100842205536	0.15342358114346943	0.34118835619061444	1.0371528836045342e-15	0.9999999005830272
YDL169C	-17.83602352556131	0.24310412313265387	1.8408584399680668e-08	1.8482602994467763e-08	1.2029291668896305e-08	2.6766201033180472e-08
YGL002W	-16.508361443870804	2.8688075162240683	4.723061286989069e-06	8.680390344018707e-07	5.716269236348976e-10	3.916476326580527e-06
YDR032C	-11.74817070180229	2.9501652390784145	0.0004917708773598279	4.9217163519555755e-06	2.8987369372295702e-08	2.0413316761916114e-05
YJL023C	-18.07940936623431	0.3218669056263274	1.4846202243116522e-08	1.4815741973008136e-08	8.284587245049846e-09	2.388656290211943e-08
YGL117W	-17.004857501707143	1.4314639059602974	1.0960175448202507e-07	1.0810979796567522e-07	3.883859260964678e-09	4.127007099630893e-07
YNR068C	-17.774175881285323	0.28163534070250124	1.9930760279427508e-08	1.985498985869672e-08	1.2005431178963398e-08	3.032339115882264e-08
YDL088C	-18.024577293083844	0.9847627502244172	2.4111581705704398e-08	2.4130992103085422e-08	2.9411150535949194e-09	7.496433390283714e-08
YJR094C	-17.577565395004918	0.5414458506474975	2.7169965495922302e-08	2.6850344787365888e-08	9.519177341440241e-09	5.642396539362613e-08
YPL188W	-14.584793947165005	14.688620972929149	0.16186915190446072	0.2914636692166005	4.289718626252403e-15	0.9999986326820882
YNR055C	-13.941076544056111	10.791546064055249	0.1061105503402865	0.2207141080682002	2.4733209497808236e-11	0.9994959694442154
YER139C	-13.150836318608478	7.562508755511903	0.04682605678780117	0.06674205613951772	2.8765012955002003e-11	0.6557833435423709
YKR078W	-17.71505888163751	0.37734818205478526	2.181759735092449e-08	2.1737248554015132e-08	1.0879483465207054e-08	3.764979323505488e-08
YKL221W	-16.726077146166922	0.5976694474169943	6.54611248698181e-08	6.491745741877321e-08	2.0330676749998098e-08	1.449672856002971e-07
YNL182C	-17.565294132183176	0.31474058998492394	2.4793661567549163e-08	2.4721066560205514e-08	1.4016491415684007e-08	3.9476626453312125e-08
YBL078C	-11.207676323881012	3.145328964831321	0.0012252371573292216	0.0014707369789293896	1.0550051121080405e-07	0.003135149806591793
YOR039W	-11.29317596623964	3.869457798090653	0.004080801520485878	0.006263162102223889	5.52742478833071e-08	0.014019956470394404
YJR135C	-17.77459849902602	0.45716936379110057	2.1184155159084642e-08	2.1180336482824814e-08	8.988162308313939e-09	4.044581291906023e-08
YKR099W	-17.77920554517636	0.41713826127933795	2.065724697749491e-08	2.072708948888433e-08	9.562819900995667e-09	3.772178895861943e-08
YMR112C	-16.714523744104504	1.9905105956771036	3.552601468138113e-07	2.261955571124171e-07	1.999737796229932e-09	9.931126516974176e-07
YDR412W	-14.168024097679288	3.2723874301262392	0.00013593590730177338	2.9964905986617784e-06	2.4085992595133537e-09	1.4124306440964876e-05
YOR286W	-15.855447885690362	1.6775277430373283	5.262914544744365e-07	5.845415111420972e-07	8.301176919742688e-09	2.225682055183333e-06
YLR345W	-15.412869114782504	0.8616929467934568	2.964042395755146e-07	2.9325971523731327e-07	4.905501232150052e-08	8.34198468342657e-07
YKR074W	-17.042809893487124	1.0553585656718298	6.950023423496986e-08	6.918023469511714e-08	6.977842854302112e-09	2.2470632955929763e-07
YMR001C	-9.131279070476873	0.756317178136905	0.00014512098194720898	0.00015797463781210615	3.726233045694865e-05	0.0004017047654687267
YDL045C	-15.52447715705143	2.4661852219551763	4.880238957753504e-06	1.151712624578257e-06	2.9763560859161018e-09	5.499018398088676e-06
YBR079C	-13.404059380897658	0.1978954727257784	1.542427340074067e-06	1.5469651565082621e-06	1.0949065551445875e-06	2.102225878465593e-06
YOL056W	-17.69988388152428	0.24801717842084733	2.1225186859372787e-08	2.120226969085769e-08	1.3672718385732707e-08	3.090643795793312e-08
YPR161C	-17.896029987336938	0.19368386321273842	1.72337383100029e-08	1.7217935902711776e-08	1.2288117749044692e-08	2.3231961460040435e-08
YKL009W	-12.273180785138672	12.050236496536407	0.15474365297410972	0.22261316372515333	1.5547668637636212e-13	0.9999263288564733
YOR342C	-16.346607089541926	0.7425289101768711	1.0410977912651561e-07	1.035474505046395e-07	2.3319366693611824e-08	2.654583264279436e-07
YBL054W	-17.79331369573351	0.2824920041865503	1.939846032589284e-08	1.9488436957884188e-08	1.1761256472042284e-08	2.9790495403032785e-08
YML119W	-18.11571654677841	0.1703227620564498	1.3779846054649057e-08	1.3763266863578915e-08	1.0248197533452486e-08	1.7947514279008487e-08
YLR363W-A	-13.791126986086008	14.932269190004519	0.1815967680900508	5.125789248566612e-07	3.615266789501127e-19	2.8628670094380886e-06
YKR080W	-12.469731625104894	0.9810228483787465	6.2503169706919595e-06	6.14955546577192e-06	7.856191716374751e-07	1.86044878270908e-05
YGR122C-A	-17.11266513796813	2.5821096110234696	8.428154028390267e-07	3.7655882856718053e-07	5.096331964809428e-10	1.6692139047147792e-06
YFL019C	-17.633436391589335	0.39018683788716113	2.373584556579985e-08	2.368552685510141e-08	1.1550598060378736e-08	4.167076546109569e-08
YOR241W	-17.392266845571562	0.5499749732053842	3.297285547833791e-08	3.250090476281584e-08	1.1307086208221199e-08	6.898769334162944e-08
YJR154W	-17.942615816828898	0.6491422437296654	1.9967606599780106e-08	1.9846648769216744e-08	5.533146314711987e-09	4.6677967260338073e-08
YFR048W	-16.404418816372477	0.5107831286185072	8.608193795306032e-08	8.559935315058325e-08	3.241518144570305e-08	1.7400202873355536e-07
YCR032W	-18.473825954883928	0.2956037152131437	9.928027662783169e-09	9.903653382494434e-09	5.8282060707164825e-09	1.5413202848487305e-08
YBR286W	-15.520502006454032	0.5865163534975081	2.1698320639737154e-07	2.169462572525585e-07	6.939690174276223e-08	4.797154180287945e-07
YBL014C	-18.69037705615569	0.30836847520265287	8.0027704374515e-09	8.007547661530491e-09	4.5957875951222875e-09	1.2675240488436814e-08
YBL071C-B	-17.582294778891942	0.4854623499088206	2.5920550535789486e-08	2.60193692536485e-08	1.0406209733140533e-08	5.1355011123654276e-08
YHR169W	-11.86924440827074	0.8173963529654077	9.925580843170525e-06	1.0030537968908846e-05	1.9459815576343493e-06	2.6446718947214215e-05
YDL134C	-10.906677682331926	5.2422011803289985	0.024700924896434034	0.03895494819250821	2.847885857085011e-08	0.23573987402988675
YKL067W	-13.61479613093338	1.0704065527399766	2.1948373472411234e-06	1.8869302148250298e-06	2.0304594665061492e-07	6.011249669710658e-06
YHR188C	-17.82635867175936	0.9639736000786715	2.840069087358715e-08	2.8738815173016966e-08	3.7049223554197684e-09	8.805678484833011e-08
YOR190W	-17.890443742501652	1.0160701463346946	2.7604195682296232e-08	2.8255421530250406e-08	3.184104300035488e-09	8.952035885184326e-08
YAL018C	-16.969332695815815	14.962049920982054	0.13144216837427994	3.4318089668994026e-07	3.367802923843352e-20	1.7456650365705964e-06
YML078W	-11.150670019612287	5.250744724351143	0.022159864922398284	0.029370742617559575	6.313729764800016e-09	0.13591741865942322
YGL007C-A	-17.32372868910256	0.35236398574271655	3.195130277070319e-08	3.185040754320117e-08	1.6765899735042113e-08	5.341201193556688e-08
YOR017W	-18.434739006735022	0.43893878523658963	1.0793798639695083e-08	1.0857265177138042e-08	4.786434329183008e-09	2.02846238953192e-08
YPL262W	-12.02689555505726	0.2593627041064317	6.181310543698091e-06	6.096676963142641e-06	3.869995075430799e-06	8.971764408567544e-06
YER143W	-16.632986103731078	0.9390456103795898	9.299428509362327e-08	9.33188242971866e-08	1.2750659947375359e-08	2.8131752433751976e-07
YLR211C	-16.67685440333384	0.8412809384095532	8.245036029320214e-08	8.132807065639885e-08	1.431328260945095e-08	2.2760145908972218e-07
YPL117C	-11.939612316987175	0.7679983274284342	8.966018428683188e-06	8.548512448848394e-06	1.8702731900361053e-06	2.181670751545827e-05
YFL002C	-15.082132527376368	1.3752313361570487	7.421152140211634e-07	6.168036372189073e-07	2.8763903393699687e-08	2.3353058661568843e-06
YIL143C	-11.513984452431894	0.04906696948962109	9.996956928793408e-06	9.9962124111878e-06	9.21111490422719e-06	1.0822210887984937e-05
YGL119W	-15.67482794780967	13.537885416590484	0.12802944288468265	0.26270807652053324	2.353363823932789e-14	0.9999848935216841
YDR267C	-14.029877373178303	0.893662954903689	1.1811399462164784e-06	1.2353629785615568e-06	1.8742044646133218e-07	3.632762848637903e-06
YOL070C	-17.713731472501372	0.37853511927258554	2.1649988099049877e-08	2.1780164776999717e-08	1.0872664604997352e-08	3.7773410975655326e-08
YNL042W	-17.81419007945164	0.39283257832871255	1.965152606987952e-08	1.9803254978964662e-08	9.604689881506167e-09	3.4975323568602485e-08
YDL051W	-13.043871750146488	11.32547913469558	0.12965517918057962	0.19425860654703692	2.8080153271926043e-13	0.9995892413726103
YOR390W	-16.775379702558844	30.197107589383005	0.30005662007157063	0.4531569649903424	5.1197087008320917e-26	1.0
YKL112W	-17.89505092496342	0.29865630702149054	1.7656934641812755e-08	1.7686336276490554e-08	1.0344531080765801e-08	2.7633146385810895e-08
YJL134W	-16.218460307450137	2.406939416581466	1.5119179008333945e-06	5.330330751035586e-07	1.634856131423998e-09	2.570218563444872e-06
YOR133W	-9.081941228033381	1.7963181164991422	0.0005519971760475601	0.0007190442176532266	1.5511739042029266e-05	0.002724183084664305
YHR202W	-17.95733952176392	0.6000274107733757	1.9359687311948433e-08	1.899316804048707e-08	5.9176675822376955e-09	4.252404329954172e-08
YHR076W	-15.900032421829517	0.8911918734264941	1.8325275996491098e-07	1.8599901174694085e-07	2.875122700182689e-08	5.4181036656239e-07
YER003C	-13.778009541035269	4.079449978864622	0.0009443411674360867	0.002646561679705525	4.015338638635555e-09	0.00417406286254015
YDR060W	-16.847757406158912	0.5623417761820168	5.626876258200686e-08	5.6041998996318023e-08	1.902924432671017e-08	1.2027039809165677e-07
YPR009W	-17.37851626848437	0.6510008297749367	3.467461464961232e-08	3.501805868371862e-08	9.7068769780265e-09	8.256115793773678e-08
YIL094C	-12.199326383758441	6.171789729895337	0.02836995935724885	0.04977322261747899	1.7233183749176086e-09	0.3737425236259647
YOR061W	-12.801062173785747	0.9552021574277562	4.3987306643245985e-06	4.460642842649926e-06	5.890093227599351e-07	1.3539057721085626e-05
YLR030W	-18.101678770843996	0.2577989310849377	1.423276202992037e-08	1.4221300081324836e-08	8.998918907250151e-09	2.101517118774958e-08
YMR298W	-15.246030784787715	5.689439076867599	0.004584945257766729	1.0450948772791601e-06	8.840927951357884e-12	5.788530780219779e-06
YDL214C	-18.722563335432774	0.4704323892091301	8.220879960261457e-09	8.259854670156195e-09	3.410496629614263e-09	1.6031364164392108e-08
YNR022C	-17.495972487370587	0.37264646146946867	2.7027275037377876e-08	2.7023289488116966e-08	1.3657695519240341e-08	4.651092391665317e-08
YCR024C	-15.710845810354792	1.375574673894828	3.8213837968184474e-07	3.1484443199619276e-07	1.5129272098184985e-08	1.1767178613845468e-06
YDL189W	-17.892548662371105	0.18926159822242566	1.7204189450854466e-08	1.726319664655119e-08	1.241723843680279e-08	2.314416998248366e-08
YJL217W	-16.981496671906775	1.9724617602015004	3.160178311645922e-07	2.0781056075417024e-07	1.6131714250328967e-09	8.951779895348422e-07
YHR035W	-18.800338152440368	0.36989749648017467	7.344672948174494e-09	7.324938498716623e-09	3.7227380472354814e-09	1.2563603538149515e-08
YJR125C	-17.525092585558873	0.608190635660921	2.9463244154753703e-08	2.9422576986029838e-08	8.995712161591047e-09	6.646521864784606e-08
YHR088W	-11.950108700330881	14.773717888893213	0.2097830138084689	2.146031790091062e-06	2.61840564681941e-18	1.0120445428383896e-05
YGR289C	-18.196157901308602	1.76439506602487	5.80696006497307e-08	5.6310225973002425e-08	6.851738887081086e-10	2.2230829277772803e-07
YOR367W	-15.825548525543988	1.8849282606992022	7.162563864763213e-07	4.7186621419163467e-07	5.782583890749897e-09	2.053630218154146e-06
YDR176W	-18.174323535372373	0.5132111380664639	1.4750529925133547e-08	1.4587713232950243e-08	5.495375799295645e-09	2.9710898557024603e-08
YIL152W	-16.953401426661863	0.9892824152823556	7.001381449995717e-08	7.045939535490512e-08	8.507489911108376e-09	2.193934296145845e-07
YIR012W	-14.764905055552797	1.722680164668886	1.608017788608885e-06	1.408649884932175e-06	2.275108983362253e-08	6.009734630549961e-06
YER036C	-10.110751960478362	4.528701058755271	0.017957959028755115	0.032287225966661136	8.856162350502002e-07	0.1705903383857311
YFL042C	-18.410524421015857	0.44426418837533993	1.121095241251334e-08	1.1148415656313905e-08	4.860939346249859e-09	2.0964474570727244e-08
YDR207C	-17.86176349840111	0.2821215693295884	1.8279455081457353e-08	1.8194535905025616e-08	1.0994799214595209e-08	2.7802635999229138e-08
YGL062W	-10.435289256406529	0.04775660368083298	2.9407404364775047e-05	2.9391983827958005e-05	2.7142514889583266e-05	3.1752875355849746e-05
YGL116W	-14.852757793098997	1.0743242065009246	6.272123558942018e-07	5.354658157131259e-07	5.8191757650194595e-08	1.7057414830074065e-06
YPR069C	-12.54381217758141	4.9253530705419495	0.008098788597275378	0.01415210132209212	3.6084190444846773e-09	0.035877648881658154
YJL131C	-17.655689167201622	0.34225257956287763	2.2835998611830297e-08	2.2789448732987833e-08	1.2238458324946506e-08	3.7734318077085856e-08
YBL042C	-17.564838522805935	2.0132888431467184	1.9314830820373825e-07	1.5053813163353066e-07	8.550605968084724e-10	6.151656631062553e-07
YOR205C	-18.282555322505637	0.19525956780736087	1.1687357652579271e-08	1.1701499632904883e-08	8.32450024078739e-09	1.5825033876100496e-08
YOR252W	-15.184813648426777	11.210220686351578	0.09108266548690545	0.1261253426855205	9.57263721477703e-15	0.9932778449175497
YGR082W	-11.311718294332374	4.809349969350281	0.014127478871621203	0.01839231837704746	9.904584424034598e-09	0.05814836602439482
YER055C	-13.9497843693543	0.7124928084301996	1.1274426435383589e-06	9.988818781909252e-07	2.5727645928899584e-07	2.400926263431097e-06
YAL047C	-18.565070539590074	0.6132367036457167	1.043054498860502e-08	1.0443018547152692e-08	3.15333748796874e-09	2.3711652695120436e-08
YMR148W	-15.35520126134447	6.014677262390817	0.007690575906799609	0.010387671104673889	1.653310818565133e-11	0.01121109216741798
YDR232W	-13.593367761209217	2.8893754661922046	7.515713995117498e-05	4.153656957587519e-06	9.205307893185184e-09	1.9105321630795863e-05
YJR160C	-17.465665906544878	6.698284630613067	0.006386986177389093	0.00780890445612852	5.336578781240654e-13	0.003682487021352204
YDR439W	-17.55377551784563	0.32142148229298184	2.4920324448264078e-08	2.504432827576082e-08	1.4016694065924244e-08	4.0333748647727175e-08
YFL017C	-17.507977872614852	0.6706838995319706	3.080588745918585e-08	3.116038302157328e-08	8.256192719632174e-09	7.491788816903072e-08
YKL072W	-17.42346378525776	0.7290435283359572	3.517096222677447e-08	3.532692690791516e-08	8.161147113612594e-09	8.972231482249725e-08
YDR302W	-14.908555922790535	2.7260483258742405	1.3766847607074431e-05	2.3544127489219357e-05	4.311649752841196e-09	6.073579505200911e-05
YHR037W	-13.610262098810333	0.5671491156438495	1.4477693991195792e-06	1.438386204167503e-06	4.830224320233174e-07	3.104151280466384e-06
YHR107C	-10.902397595710633	2.449908799099262	0.000416132357999446	4.713952499269483e-06	1.1626942876588196e-07	1.6826086932151284e-05
YHR175W	-16.49576794857507	1.247024419845264	1.5003870473075409e-07	1.4333298622954932e-07	8.742579018217064e-09	5.122944209145904e-07
YHR105W	-16.861620405304116	0.906937219886649	7.183496181505377e-08	7.148470027569719e-08	1.0679378607962797e-08	2.1043377896772766e-07
YKL104C	-8.401782741996564	1.2022152468905007	0.00044526054945911986	0.0005153216402623391	4.4003922073822365e-05	0.0017586288434848062
YJR040W	-16.023967498426778	0.6928999646157521	1.3995597513558036e-07	1.390291265174908e-07	3.5067857157959896e-08	3.411906233334819e-07
YDR165W	-17.970097816164476	0.3517660368232846	1.664496333927992e-08	1.6695268971062567e-08	8.798008335460508e-09	2.798897365061645e-08
YPL008W	-18.40318057366398	0.41227501935132255	1.107820979154478e-08	1.10702905106854e-08	5.1616060574740346e-09	2.00242412252067e-08
YGL088W	-17.593055874452098	0.3482421588759922	2.4107002047064644e-08	2.4297118845458095e-08	1.289457549804164e-08	4.052590596707254e-08
YPR063C	-16.793009966605446	0.5560381283362905	5.9197834805210787e-08	5.946102470356074e-08	2.04011826080808e-08	1.270929518443532e-07
YOR151C	-8.392517468594585	1.3490842092122888	0.000548516718367429	0.0006885170424982494	4.8922197643281844e-05	0.002439367135945294
YEL036C	-12.084987331466388	6.1727857107842885	0.02857745652579955	0.05889231154166778	6.7648394862152955e-09	0.48643846065981616
YPR079W	-17.55601580277375	0.9103832701927573	3.607177903576246e-08	3.584313937458747e-08	5.302853714402605e-09	1.0568128393330182e-07
YMR009W	-16.6730879829201	0.38981378702964914	6.180686649004429e-08	6.179704582625873e-08	3.017689878143216e-08	1.0866706551454799e-07
YMR026C	-18.08740585390928	0.7277152722760186	1.819452242633897e-08	1.813243233563367e-08	4.210703481702002e-09	4.5982821447436904e-08
YPL211W	-10.884048486529489	7.61624533400912	0.08875302119692842	0.10581825344437266	2.502726848395096e-10	0.9273217425486463
YGL163C	-12.97182102174788	0.6779836892343141	2.9479342131949155e-06	3.024370170472266e-06	7.83986558486364e-07	7.302619767897004e-06
YCL054W	-12.418079888718191	0.10027253909245182	4.06338449161706e-06	4.065300059291063e-06	3.4297331960048002e-06	4.769350893208436e-06
YIL002C	-10.998179683018813	0.4983420429496923	1.892917757109144e-05	2.0672442741446682e-05	8.4682149685718e-06	3.974561163694503e-05
YMR018W	-18.121088502805783	0.42372955113941535	1.483084959362282e-08	1.4756826427389755e-08	6.715909236581276e-09	2.707252401827933e-08
YDL067C	-13.322730862470914	11.096111098341515	0.12114925026133497	0.13233699811756336	3.183264131422258e-14	0.9960640792806348
YHR182W	-18.81299971826315	0.31322944715293455	7.115173524089279e-09	7.090697585363541e-09	4.0330123479063085e-09	1.1296749084854235e-08
YLR426W	-17.733602654648116	1.0179824693863624	3.3316761268033656e-08	3.3248885602824986e-08	3.7191279679450063e-09	1.0556441046429994e-07
YKR086W	-17.723671779553975	0.7643734265610589	2.6845829592343867e-08	2.6671612580612042e-08	5.689131177500734e-09	6.982227312942204e-08
YNR070W	-18.403146422956475	0.41609608763492445	1.1156932709568579e-08	1.10998725031494e-08	5.132824628958404e-09	2.0177793844384517e-08
YDR378C	-14.552080497575796	0.882123911301518	6.911856997968738e-07	7.141204987818793e-07	1.1249916395831296e-07	2.069266840876169e-06
YDL097C	-11.116408690687374	2.2592458951767163	0.00018264322698056143	3.090922805794721e-05	3.5000278633569454e-07	0.00011255883614178728
YMR099C	-13.18954921373456	1.3894049264149868	4.8169488301131355e-06	2.7150299782472103e-06	1.694545294042255e-07	9.435626902013139e-06
YBR024W	-16.31337792089557	4.370299588711824	0.00028622401775240655	6.25992636251409e-07	4.1102049719690094e-11	3.325170074182911e-06
YPR141C	-17.61525627454916	0.7670359071590029	3.0263260152412886e-08	3.0034170402761246e-08	6.336095463776572e-09	7.902437254792635e-08
YGR273C	-17.227442791679046	1.5681688404470275	1.0847478620034251e-07	1.1601575097282816e-07	2.4998756128929454e-09	4.4273434480578443e-07
YJL221C	-13.525170338741143	0.27600482461649745	1.3892694029087873e-06	1.3891076561576813e-06	8.490147095074055e-07	2.1050858527941322e-06
YLR021W	-17.264672971295063	0.29694895440328195	3.30817512466831e-08	3.319590592538433e-08	1.9485043924710076e-08	5.1758472331726515e-08
YGL258W-A	-17.726285530829905	0.5188464087741601	2.3096138462127278e-08	2.288526793308561e-08	8.522128544218236e-09	4.693687933281424e-08
YML129C	-14.536184646706667	7.029396922207039	0.022610075759811502	0.026396477119957424	6.059843278598063e-12	0.07821078092921921
YOL159C-A	-14.378104312397179	0.6014623823114855	6.942311977054009e-07	6.85455736250962e-07	2.1223664870194588e-07	1.5397208765030738e-06
YBR076W	-17.92092626843891	0.6560785871012196	2.0455955980721306e-08	2.0407239040352622e-08	5.596065432862756e-09	4.8347572347284904e-08
YJL112W	-18.26129915072756	0.7647848629728589	1.5655587634417502e-08	1.57098046596395e-08	3.333166442668977e-09	4.121436307215201e-08
YOR095C	-14.859806424407859	7.62803432849862	0.02783116137345454	0.04812802153944106	4.504185044246906e-12	0.3677038949645732
YDR324C	-12.159741870033892	0.3843581510547082	5.61335418230596e-06	5.363308190269806e-06	2.706980789507937e-06	9.176730773621557e-06
YOL039W	-12.648515313297091	8.754342707433388	0.07612880278388957	0.09460760754941247	3.65592327256138e-12	0.9257060233479656
YOR266W	-18.179239638299755	0.4679943506225006	1.4187806524098695e-08	1.4204476800690235e-08	5.8955162327128375e-09	2.749104354821936e-08
YJL172W	-15.31822717297923	3.005214931853098	1.8160313828120194e-05	8.378573260824483e-05	2.654114413918509e-09	0.0002166958844450034
YPL069C	-16.786730557208053	2.451951900483593	9.735247164215335e-07	4.5586045998085e-07	8.796539675115283e-10	2.02407316457694e-06
YGR003W	-18.898478694923092	0.46410723982706287	6.911930666292276e-09	6.905745440956984e-09	2.888116504834659e-09	1.329628157006512e-08
YKL021C	-15.686236866132228	0.9134477374096941	2.3436646652128456e-07	2.289083928282785e-07	3.402622417750954e-08	6.7405214091829e-07
YNL208W	-15.316512185491726	12.081920027082882	0.10366048716546475	0.15373418627608737	3.206683476819548e-15	0.9987752351549719
YBR053C	-17.922115041867933	0.22087957661153199	1.6823686944442925e-08	1.6869230785748953e-08	1.144391650789093e-08	2.3668295034007445e-08
YKL174C	-15.02639846258621	2.180407764331772	2.8498027111299683e-06	2.113771269493158e-06	8.512834940864775e-09	1.0175381850044004e-05
YOR237W	-15.494193835959729	1.3196065191798951	4.204880169984825e-07	4.054206671892758e-07	2.102467224878083e-08	1.496807747188618e-06
YBR169C	-12.098123182809056	1.0640029515039124	9.899369160748028e-06	3.2325760933595657e-06	6.204983121787628e-07	8.03199518769141e-06
YBR242W	-17.332230539054713	1.1661361738904017	6.034311625825223e-08	5.827511686494913e-08	4.353223847524792e-09	2.0070249422428986e-07
YML013W	-17.61080823730385	0.8775858968552455	3.329810702958127e-08	3.276345193462332e-08	5.2912335064640914e-09	9.414356698847125e-08
